contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date
IWM210305C00234000,2021-03-01 21:11:24,234.0,0.38,0.45,0.43,call,2021-03-05
IWM210305C00235000,2021-03-01 21:12:55,235.0,0.29,0.32,0.3,call,2021-03-05
IWM210305C00236000,2021-03-01 21:04:42,236.0,0.2,0.25,0.23,call,2021-03-05
IWM210305C00237000,2021-03-01 21:09:56,237.0,0.14,0.19,0.15,call,2021-03-05
IWM210305C00237500,2021-03-01 19:47:05,237.5,0.12,0.16,0.14,call,2021-03-05
IWM210305C00238000,2021-03-01 20:20:55,238.0,0.1,0.14,0.14,call,2021-03-05
IWM210305C00239000,2021-03-01 21:05:59,239.0,0.07,0.1,0.07,call,2021-03-05
IWM210305C00240000,2021-03-01 20:40:00,240.0,0.04,0.08,0.06,call,2021-03-05
IWM210305C00241000,2021-03-01 18:34:54,241.0,0.02,0.06,0.06,call,2021-03-05
IWM210305C00242000,2021-03-01 21:08:06,242.0,0.03,0.04,0.03,call,2021-03-05
IWM210305C00242500,2021-03-01 20:44:32,242.5,0.01,0.05,0.02,call,2021-03-05
IWM210305C00243000,2021-03-01 16:10:37,243.0,0.01,0.03,0.03,call,2021-03-05
IWM210305C00245000,2021-03-01 21:09:56,245.0,0.0,0.03,0.03,call,2021-03-05
IWM210305C00247000,2021-02-26 19:25:13,247.0,0.0,0.03,0.01,call,2021-03-05
IWM210305C00247500,2021-03-01 19:03:24,247.5,0.0,0.03,0.02,call,2021-03-05
IWM210305P00204000,2021-03-01 20:39:06,204.0,0.13,0.17,0.15,put,2021-03-05
IWM210305P00205000,2021-03-01 21:14:58,205.0,0.12,0.18,0.18,put,2021-03-05
IWM210305P00206000,2021-03-01 21:14:53,206.0,0.16,0.2,0.2,put,2021-03-05
IWM210305P00207000,2021-03-01 21:09:56,207.0,0.18,0.23,0.21,put,2021-03-05
IWM210305P00207500,2021-03-01 20:43:26,207.5,0.22,0.26,0.23,put,2021-03-05
IWM210305P00208000,2021-03-01 21:06:24,208.0,0.23,0.27,0.24,put,2021-03-05
IWM210305P00209000,2021-03-01 20:57:23,209.0,0.27,0.31,0.29,put,2021-03-05
IWM210305P00210000,2021-03-01 21:05:35,210.0,0.3,0.36,0.33,put,2021-03-05
IWM210305P00211000,2021-03-01 21:03:49,211.0,0.35,0.41,0.39,put,2021-03-05
IWM210305P00212000,2021-03-01 21:14:57,212.0,0.43,0.48,0.45,put,2021-03-05
IWM210305P00212500,2021-03-01 20:58:34,212.5,0.46,0.51,0.52,put,2021-03-05
IWM210305P00213000,2021-03-01 21:04:00,213.0,0.49,0.55,0.5,put,2021-03-05
IWM210305P00214000,2021-03-01 21:12:49,214.0,0.57,0.63,0.59,put,2021-03-05
IWM210305P00215000,2021-03-01 21:14:57,215.0,0.66,0.72,0.69,put,2021-03-05
IWM210305P00216000,2021-03-01 21:09:48,216.0,0.78,0.84,0.78,put,2021-03-05
IWM210305P00217000,2021-03-01 21:09:48,217.0,0.9,0.97,0.9,put,2021-03-05
IWM210305P00217500,2021-03-01 21:05:41,217.5,0.97,1.04,1.0,put,2021-03-05
IWM210305P00218000,2021-03-01 21:12:55,218.0,1.04,1.11,1.06,put,2021-03-05
IWM210305P00219000,2021-03-01 21:14:55,219.0,1.21,1.28,1.25,put,2021-03-05
IWM210305P00220000,2021-03-01 21:08:23,220.0,1.39,1.46,1.39,put,2021-03-05
IWM210305P00221000,2021-03-01 21:12:47,221.0,1.59,1.65,1.62,put,2021-03-05
IWM210305P00222000,2021-03-01 21:08:53,222.0,1.81,1.91,1.85,put,2021-03-05
IWM210305P00222500,2021-03-01 21:12:47,222.5,1.92,2.03,1.95,put,2021-03-05
IWM210305P00223000,2021-03-01 21:12:44,223.0,2.05,2.17,2.06,put,2021-03-05
IWM210305P00224000,2021-03-01 21:03:38,224.0,2.34,2.43,2.34,put,2021-03-05
IWM210305P00225000,2021-03-01 21:10:17,225.0,2.67,2.74,2.65,put,2021-03-05
IWM210305P00226000,2021-03-01 21:12:55,226.0,3.02,3.18,3.07,put,2021-03-05
IWM210305P00227000,2021-03-01 20:56:50,227.0,3.45,3.63,3.75,put,2021-03-05
IWM210305P00227500,2021-03-01 20:53:36,227.5,3.67,3.85,3.84,put,2021-03-05
IWM210305P00228000,2021-03-01 20:51:16,228.0,3.93,4.1,4.27,put,2021-03-05
IWM210305P00229000,2021-03-01 20:54:12,229.0,4.48,4.68,4.61,put,2021-03-05
IWM210305P00230000,2021-03-01 21:14:28,230.0,5.09,5.3,5.15,put,2021-03-05
IWM210305P00231000,2021-03-01 19:58:54,231.0,5.76,5.98,5.62,put,2021-03-05
IWM210305P00232000,2021-03-01 20:09:23,232.0,6.47,6.73,6.37,put,2021-03-05
IWM210305P00233000,2021-02-26 18:25:07,233.0,7.28,7.51,7.73,put,2021-03-05
IWM210305P00234000,2021-02-24 14:54:18,234.0,8.13,8.34,11.66,put,2021-03-05
IWM210305P00235000,2021-03-01 21:13:56,235.0,9.01,9.25,9.0,put,2021-03-05
IWM210305P00236000,2021-02-25 20:33:28,236.0,9.91,10.17,17.13,put,2021-03-05
IWM210305P00237000,2021-02-25 15:29:19,237.0,10.84,11.12,12.0,put,2021-03-05
IWM210305P00237500,2021-02-10 20:47:09,237.5,11.16,11.75,13.3,put,2021-03-05
IWM210305P00238000,2021-02-23 14:50:24,238.0,11.63,12.23,22.02,put,2021-03-05
IWM210305P00239000,2021-02-25 18:02:11,239.0,12.6,13.19,20.24,put,2021-03-05
IWM210305P00240000,2021-03-01 19:57:56,240.0,13.6,14.15,13.56,put,2021-03-05
IWM210305P00241000,2021-02-19 18:15:01,241.0,14.53,15.15,16.89,put,2021-03-05
IWM210305P00242000,2021-02-26 15:43:01,242.0,15.54,16.14,24.35,put,2021-03-05
IWM210305P00242500,2021-02-16 16:58:46,242.5,16.03,16.64,17.07,put,2021-03-05
IWM210305P00243000,2021-03-01 18:13:53,243.0,16.53,17.12,16.99,put,2021-03-05
IWM210305P00245000,2021-03-01 17:21:31,245.0,18.53,19.1,20.01,put,2021-03-05
IWM210312C00204000,2021-02-01 15:00:01,204.0,22.67,22.94,10.69,call,2021-03-12
IWM210312C00205000,2021-02-26 14:53:54,205.0,21.73,22.03,16.7,call,2021-03-12
IWM210312C00206000,2021-03-01 20:22:54,206.0,20.82,21.06,21.09,call,2021-03-12
IWM210312C00207000,2021-03-01 15:22:47,207.0,19.89,20.14,20.09,call,2021-03-12
IWM210312C00208000,2021-03-01 19:23:02,208.0,18.99,19.23,18.87,call,2021-03-12
IWM210312C00209000,2021-03-01 19:05:52,209.0,18.09,18.31,18.0,call,2021-03-12
IWM210312C00210000,2021-03-01 20:23:54,210.0,17.2,17.43,17.38,call,2021-03-12
IWM210312C00211000,2021-02-26 15:15:56,211.0,16.31,16.55,9.86,call,2021-03-12
IWM210312C00212000,2021-03-01 15:22:47,212.0,15.44,15.66,14.13,call,2021-03-12
IWM210312C00212500,2021-03-01 16:10:26,212.5,15.01,15.23,13.86,call,2021-03-12
IWM210312C00213000,2021-03-01 17:41:41,213.0,14.58,14.79,14.39,call,2021-03-12
IWM210312C00214000,2021-02-26 19:20:06,214.0,13.74,13.95,8.9,call,2021-03-12
IWM210312C00215000,2021-03-01 21:11:03,215.0,12.88,13.15,13.1,call,2021-03-12
IWM210312C00216000,2021-03-01 17:14:32,216.0,12.06,12.28,11.58,call,2021-03-12
IWM210312C00217000,2021-03-01 20:46:49,217.0,11.25,11.48,11.4,call,2021-03-12
IWM210312C00217500,2021-03-01 20:00:27,217.5,10.85,11.09,11.12,call,2021-03-12
IWM210312C00218000,2021-03-01 20:18:25,218.0,10.46,10.71,10.34,call,2021-03-12
IWM210312C00219000,2021-03-01 20:01:54,219.0,9.68,9.93,10.0,call,2021-03-12
IWM210312C00220000,2021-03-01 21:11:03,220.0,8.94,9.17,9.13,call,2021-03-12
IWM210312C00221000,2021-03-01 20:19:45,221.0,8.19,8.43,8.36,call,2021-03-12
IWM210312C00222000,2021-03-01 19:36:45,222.0,7.51,7.67,7.69,call,2021-03-12
IWM210312C00222500,2021-03-01 20:30:16,222.5,7.15,7.31,7.34,call,2021-03-12
IWM210312C00223000,2021-03-01 20:49:19,223.0,6.81,6.97,6.83,call,2021-03-12
IWM210312C00224000,2021-03-01 19:45:00,224.0,6.15,6.33,6.25,call,2021-03-12
IWM210312C00225000,2021-03-01 20:57:40,225.0,5.52,5.69,5.5,call,2021-03-12
IWM210312C00226000,2021-03-01 21:12:28,226.0,4.9,5.05,5.07,call,2021-03-12
IWM210312C00227000,2021-03-01 21:13:30,227.0,4.35,4.48,4.49,call,2021-03-12
IWM210312C00227500,2021-03-01 20:43:55,227.5,4.05,4.2,4.1,call,2021-03-12
IWM210312C00228000,2021-03-01 21:03:59,228.0,3.78,3.94,3.89,call,2021-03-12
IWM210312C00229000,2021-03-01 20:08:59,229.0,3.27,3.43,3.24,call,2021-03-12
IWM210312C00230000,2021-03-01 21:13:57,230.0,2.81,2.95,2.96,call,2021-03-12
IWM210312C00231000,2021-03-01 20:56:12,231.0,2.39,2.51,2.32,call,2021-03-12
IWM210312C00232000,2021-03-01 21:13:30,232.0,2.01,2.13,2.1,call,2021-03-12
IWM210312C00232500,2021-03-01 20:43:52,232.5,1.85,1.95,1.77,call,2021-03-12
IWM210312C00233000,2021-03-01 20:53:53,233.0,1.67,1.78,1.73,call,2021-03-12
IWM210312C00234000,2021-03-01 20:05:27,234.0,1.38,1.47,1.52,call,2021-03-12
IWM210312C00235000,2021-03-01 21:13:01,235.0,1.12,1.2,1.17,call,2021-03-12
IWM210312C00236000,2021-03-01 21:12:28,236.0,0.9,0.99,0.96,call,2021-03-12
IWM210312C00237000,2021-03-01 21:13:30,237.0,0.73,0.79,0.75,call,2021-03-12
IWM210312C00237500,2021-03-01 19:47:47,237.5,0.65,0.71,0.64,call,2021-03-12
IWM210312C00238000,2021-03-01 20:59:22,238.0,0.58,0.64,0.61,call,2021-03-12
IWM210312C00239000,2021-03-01 20:46:07,239.0,0.47,0.53,0.46,call,2021-03-12
IWM210312C00240000,2021-03-01 21:13:00,240.0,0.37,0.42,0.39,call,2021-03-12
IWM210312C00241000,2021-03-01 20:47:57,241.0,0.29,0.36,0.34,call,2021-03-12
IWM210312C00242000,2021-03-01 20:47:30,242.0,0.23,0.27,0.27,call,2021-03-12
IWM210312C00242500,2021-03-01 18:04:42,242.5,0.21,0.25,0.18,call,2021-03-12
IWM210312C00243000,2021-03-01 19:07:16,243.0,0.19,0.23,0.19,call,2021-03-12
IWM210312C00244000,2021-03-01 17:35:30,244.0,0.15,0.19,0.14,call,2021-03-12
IWM210312C00245000,2021-03-01 20:19:00,245.0,0.12,0.15,0.14,call,2021-03-12
IWM210312C00246000,2021-03-01 21:08:25,246.0,0.09,0.13,0.1,call,2021-03-12
IWM210312C00247500,2021-03-01 18:10:06,247.5,0.06,0.1,0.08,call,2021-03-12
IWM210312P00204000,2021-03-01 20:10:47,204.0,0.6,0.67,0.67,put,2021-03-12
IWM210312P00205000,2021-03-01 20:43:14,205.0,0.66,0.72,0.73,put,2021-03-12
IWM210312P00206000,2021-03-01 20:41:48,206.0,0.74,0.81,0.81,put,2021-03-12
IWM210312P00207000,2021-03-01 21:12:45,207.0,0.82,0.88,0.82,put,2021-03-12
IWM210312P00207500,2021-03-01 16:36:01,207.5,0.86,0.92,0.95,put,2021-03-12
IWM210312P00208000,2021-03-01 20:51:36,208.0,0.9,0.97,0.99,put,2021-03-12
IWM210312P00209000,2021-03-01 21:05:14,209.0,1.0,1.07,1.02,put,2021-03-12
IWM210312P00210000,2021-03-01 21:14:10,210.0,1.1,1.17,1.12,put,2021-03-12
IWM210312P00211000,2021-03-01 20:57:42,211.0,1.22,1.3,1.3,put,2021-03-12
IWM210312P00212000,2021-03-01 21:12:45,212.0,1.34,1.43,1.33,put,2021-03-12
IWM210312P00212500,2021-03-01 16:51:03,212.5,1.41,1.5,1.5,put,2021-03-12
IWM210312P00213000,2021-03-01 21:13:35,213.0,1.48,1.57,1.49,put,2021-03-12
IWM210312P00214000,2021-03-01 21:03:30,214.0,1.62,1.72,1.62,put,2021-03-12
IWM210312P00215000,2021-03-01 21:14:10,215.0,1.79,1.88,1.84,put,2021-03-12
IWM210312P00216000,2021-03-01 20:57:46,216.0,1.96,2.06,2.1,put,2021-03-12
IWM210312P00217000,2021-03-01 20:56:57,217.0,2.15,2.25,2.3,put,2021-03-12
IWM210312P00217500,2021-03-01 21:14:44,217.5,2.25,2.35,2.3,put,2021-03-12
IWM210312P00218000,2021-03-01 21:13:35,218.0,2.35,2.46,2.37,put,2021-03-12
IWM210312P00219000,2021-03-01 21:14:44,219.0,2.57,2.69,2.62,put,2021-03-12
IWM210312P00220000,2021-03-01 21:14:46,220.0,2.81,2.92,2.9,put,2021-03-12
IWM210312P00221000,2021-03-01 20:57:22,221.0,3.07,3.18,3.14,put,2021-03-12
IWM210312P00222000,2021-03-01 20:53:33,222.0,3.35,3.49,3.48,put,2021-03-12
IWM210312P00222500,2021-03-01 20:43:54,222.5,3.5,3.64,3.62,put,2021-03-12
IWM210312P00223000,2021-03-01 21:14:43,223.0,3.65,3.78,3.65,put,2021-03-12
IWM210312P00224000,2021-03-01 21:05:29,224.0,3.97,4.1,4.04,put,2021-03-12
IWM210312P00225000,2021-03-01 21:03:48,225.0,4.34,4.48,4.32,put,2021-03-12
IWM210312P00226000,2021-03-01 21:03:16,226.0,4.73,4.87,4.75,put,2021-03-12
IWM210312P00227000,2021-03-01 20:08:58,227.0,5.15,5.32,5.19,put,2021-03-12
IWM210312P00227500,2021-03-01 18:51:09,227.5,5.37,5.54,5.56,put,2021-03-12
IWM210312P00228000,2021-03-01 20:12:27,228.0,5.57,5.78,5.64,put,2021-03-12
IWM210312P00229000,2021-03-01 21:07:03,229.0,6.08,6.29,6.11,put,2021-03-12
IWM210312P00230000,2021-03-01 18:35:06,230.0,6.62,6.83,6.74,put,2021-03-12
IWM210312P00231000,2021-03-01 16:53:55,231.0,7.18,7.4,7.91,put,2021-03-12
IWM210312P00232000,2021-03-01 16:29:10,232.0,7.8,8.03,8.86,put,2021-03-12
IWM210312P00232500,2021-02-24 16:59:35,232.5,8.14,8.36,8.74,put,2021-03-12
IWM210312P00233000,2021-02-26 19:00:35,233.0,8.45,8.7,13.77,put,2021-03-12
IWM210312P00234000,2021-02-24 18:31:04,234.0,9.16,9.4,9.34,put,2021-03-12
IWM210312P00235000,2021-02-25 20:34:53,235.0,9.89,10.11,11.1,put,2021-03-12
IWM210312P00236000,2021-02-22 17:00:02,236.0,10.67,10.89,11.77,put,2021-03-12
IWM210312P00237500,2021-02-24 17:33:23,237.5,11.91,12.15,12.03,put,2021-03-12
IWM210312P00238000,2021-02-24 16:00:11,238.0,12.34,12.58,14.0,put,2021-03-12
IWM210312P00239000,2021-02-25 17:14:15,239.0,13.19,13.45,17.23,put,2021-03-12
IWM210312P00240000,2021-03-01 19:50:36,240.0,14.07,14.37,13.9,put,2021-03-12
IWM210312P00242500,2021-02-22 18:11:12,242.5,16.42,16.69,17.34,put,2021-03-12
IWM210312P00245000,2021-02-18 17:39:28,245.0,18.69,19.25,24.79,put,2021-03-12
IWM210312P00247000,2021-02-26 14:32:22,247.0,20.63,21.21,26.63,put,2021-03-12
IWM210312P00247500,2021-02-23 19:08:08,247.5,21.11,21.7,27.7,put,2021-03-12
IWM210319C00204000,2021-03-01 15:46:15,204.0,23.26,23.52,22.22,call,2021-03-19
IWM210319C00205000,2021-03-01 20:42:52,205.0,22.35,22.61,22.41,call,2021-03-19
IWM210319C00206000,2021-03-01 19:07:23,206.0,21.48,21.68,21.36,call,2021-03-19
IWM210319C00207000,2021-03-01 20:02:16,207.0,20.61,20.83,20.99,call,2021-03-19
IWM210319C00208000,2021-03-01 17:29:35,208.0,19.72,19.95,18.95,call,2021-03-19
IWM210319C00209000,2021-03-01 15:28:13,209.0,18.85,19.09,17.05,call,2021-03-19
IWM210319C00210000,2021-03-01 20:52:24,210.0,18.01,18.23,17.95,call,2021-03-19
IWM210319C00211000,2021-03-01 18:16:03,211.0,17.16,17.39,15.93,call,2021-03-19
IWM210319C00212000,2021-03-01 21:01:35,212.0,16.32,16.54,16.36,call,2021-03-19
IWM210319C00213000,2021-03-01 17:42:46,213.0,15.49,15.71,14.78,call,2021-03-19
IWM210319C00214000,2021-03-01 18:27:17,214.0,14.68,14.89,14.01,call,2021-03-19
IWM210319C00215000,2021-03-01 20:58:06,215.0,13.9,14.09,13.68,call,2021-03-19
IWM210319C00216000,2021-03-01 18:02:13,216.0,13.09,13.31,13.15,call,2021-03-19
IWM210319C00217000,2021-03-01 18:35:07,217.0,12.33,12.52,12.06,call,2021-03-19
IWM210319C00217500,2021-03-01 18:27:52,217.5,11.95,12.16,11.35,call,2021-03-19
IWM210319C00218000,2021-03-01 20:29:58,218.0,11.58,11.75,11.73,call,2021-03-19
IWM210319C00219000,2021-03-01 20:32:29,219.0,10.81,11.02,10.8,call,2021-03-19
IWM210319C00220000,2021-03-01 21:03:41,220.0,10.08,10.27,10.23,call,2021-03-19
IWM210319C00221000,2021-03-01 21:09:44,221.0,9.4,9.59,9.57,call,2021-03-19
IWM210319C00222000,2021-03-01 21:11:17,222.0,8.71,8.86,8.83,call,2021-03-19
IWM210319C00222500,2021-03-01 20:44:37,222.5,8.38,8.52,8.45,call,2021-03-19
IWM210319C00223000,2021-03-01 21:09:44,223.0,8.04,8.19,8.2,call,2021-03-19
IWM210319C00224000,2021-03-01 20:58:17,224.0,7.39,7.53,7.38,call,2021-03-19
IWM210319C00225000,2021-03-01 20:59:34,225.0,6.77,6.9,6.75,call,2021-03-19
IWM210319C00226000,2021-03-01 21:07:19,226.0,6.15,6.29,6.25,call,2021-03-19
IWM210319C00227000,2021-03-01 21:12:47,227.0,5.57,5.72,5.67,call,2021-03-19
IWM210319C00227500,2021-03-01 20:57:20,227.5,5.29,5.44,5.19,call,2021-03-19
IWM210319C00228000,2021-03-01 21:10:41,228.0,5.03,5.16,5.16,call,2021-03-19
IWM210319C00229000,2021-03-01 20:41:26,229.0,4.5,4.62,4.4,call,2021-03-19
IWM210319C00230000,2021-03-01 21:11:12,230.0,4.0,4.13,4.1,call,2021-03-19
IWM210319C00231000,2021-03-01 20:57:35,231.0,3.54,3.66,3.47,call,2021-03-19
IWM210319C00232000,2021-03-01 21:11:59,232.0,3.12,3.22,3.2,call,2021-03-19
IWM210319C00232500,2021-03-01 20:56:19,232.5,2.91,3.01,2.84,call,2021-03-19
IWM210319C00233000,2021-03-01 20:55:59,233.0,2.72,2.81,2.66,call,2021-03-19
IWM210319C00234000,2021-03-01 20:55:36,234.0,2.35,2.45,2.29,call,2021-03-19
IWM210319C00235000,2021-03-01 21:06:39,235.0,2.02,2.11,2.05,call,2021-03-19
IWM210319C00236000,2021-03-01 20:27:19,236.0,1.73,1.81,1.74,call,2021-03-19
IWM210319C00237000,2021-03-01 21:03:23,237.0,1.47,1.55,1.54,call,2021-03-19
IWM210319C00238000,2021-03-01 20:59:28,238.0,1.24,1.31,1.26,call,2021-03-19
IWM210319C00239000,2021-03-01 21:05:07,239.0,1.05,1.11,1.08,call,2021-03-19
IWM210319C00240000,2021-03-01 21:03:16,240.0,0.88,0.93,0.92,call,2021-03-19
IWM210319C00241000,2021-03-01 21:12:14,241.0,0.73,0.79,0.77,call,2021-03-19
IWM210319C00242000,2021-03-01 19:33:34,242.0,0.61,0.67,0.62,call,2021-03-19
IWM210319C00243000,2021-03-01 21:12:14,243.0,0.5,0.56,0.55,call,2021-03-19
IWM210319C00244000,2021-03-01 21:06:31,244.0,0.42,0.48,0.43,call,2021-03-19
IWM210319C00245000,2021-03-01 20:50:44,245.0,0.34,0.4,0.37,call,2021-03-19
IWM210319C00246000,2021-03-01 20:20:41,246.0,0.29,0.35,0.34,call,2021-03-19
IWM210319C00247000,2021-03-01 19:07:36,247.0,0.23,0.3,0.26,call,2021-03-19
IWM210319C00248000,2021-03-01 16:57:09,248.0,0.21,0.26,0.18,call,2021-03-19
IWM210319P00204000,2021-03-01 20:26:50,204.0,1.2,1.27,1.26,put,2021-03-19
IWM210319P00205000,2021-03-01 20:45:40,205.0,1.31,1.37,1.36,put,2021-03-19
IWM210319P00206000,2021-03-01 20:56:48,206.0,1.41,1.47,1.49,put,2021-03-19
IWM210319P00207000,2021-03-01 20:38:20,207.0,1.53,1.61,1.58,put,2021-03-19
IWM210319P00208000,2021-03-01 21:14:19,208.0,1.65,1.73,1.67,put,2021-03-19
IWM210319P00209000,2021-03-01 20:47:46,209.0,1.78,1.87,1.88,put,2021-03-19
IWM210319P00210000,2021-03-01 21:14:49,210.0,1.92,1.99,1.97,put,2021-03-19
IWM210319P00211000,2021-03-01 20:45:35,211.0,2.07,2.17,2.2,put,2021-03-19
IWM210319P00212000,2021-03-01 21:04:57,212.0,2.24,2.35,2.27,put,2021-03-19
IWM210319P00213000,2021-03-01 21:14:19,213.0,2.41,2.52,2.43,put,2021-03-19
IWM210319P00214000,2021-03-01 20:37:18,214.0,2.59,2.71,2.7,put,2021-03-19
IWM210319P00215000,2021-03-01 21:00:12,215.0,2.8,2.9,2.95,put,2021-03-19
IWM210319P00216000,2021-03-01 20:45:35,216.0,3.01,3.12,3.09,put,2021-03-19
IWM210319P00217000,2021-03-01 21:02:21,217.0,3.22,3.35,3.29,put,2021-03-19
IWM210319P00217500,2021-03-01 20:56:39,217.5,3.34,3.47,3.51,put,2021-03-19
IWM210319P00218000,2021-03-01 20:58:00,218.0,3.46,3.59,3.63,put,2021-03-19
IWM210319P00219000,2021-03-01 20:58:07,219.0,3.71,3.85,3.91,put,2021-03-19
IWM210319P00220000,2021-03-01 21:11:44,220.0,3.97,4.11,3.93,put,2021-03-19
IWM210319P00221000,2021-03-01 20:54:44,221.0,4.26,4.4,4.44,put,2021-03-19
IWM210319P00222000,2021-03-01 20:47:47,222.0,4.58,4.72,4.7,put,2021-03-19
IWM210319P00222500,2021-03-01 20:55:04,222.5,4.74,4.84,4.86,put,2021-03-19
IWM210319P00223000,2021-03-01 20:20:56,223.0,4.91,5.04,5.1,put,2021-03-19
IWM210319P00224000,2021-03-01 21:06:05,224.0,5.25,5.36,5.3,put,2021-03-19
IWM210319P00225000,2021-03-01 21:11:44,225.0,5.61,5.73,5.55,put,2021-03-19
IWM210319P00226000,2021-03-01 20:56:48,226.0,5.99,6.12,6.07,put,2021-03-19
IWM210319P00227000,2021-03-01 20:57:07,227.0,6.42,6.57,6.64,put,2021-03-19
IWM210319P00227500,2021-03-01 20:23:37,227.5,6.62,6.79,6.6,put,2021-03-19
IWM210319P00228000,2021-03-01 20:48:38,228.0,6.86,7.02,7.1,put,2021-03-19
IWM210319P00229000,2021-03-01 20:53:49,229.0,7.33,7.5,7.51,put,2021-03-19
IWM210319P00230000,2021-03-01 20:43:23,230.0,7.82,8.01,7.97,put,2021-03-19
IWM210319P00231000,2021-03-01 20:40:26,231.0,8.34,8.56,8.54,put,2021-03-19
IWM210319P00232000,2021-03-01 20:38:42,232.0,8.9,9.13,9.19,put,2021-03-19
IWM210319P00232500,2021-03-01 19:34:58,232.5,9.22,9.43,9.46,put,2021-03-19
IWM210319P00233000,2021-03-01 19:52:59,233.0,9.53,9.74,9.33,put,2021-03-19
IWM210319P00234000,2021-03-01 20:25:20,234.0,10.14,10.37,10.21,put,2021-03-19
IWM210319P00235000,2021-03-01 19:29:33,235.0,10.81,11.05,10.93,put,2021-03-19
IWM210319P00236000,2021-02-26 20:22:20,236.0,11.51,11.76,16.74,put,2021-03-19
IWM210319P00237000,2021-02-24 16:59:35,237.0,12.25,12.47,12.72,put,2021-03-19
IWM210319P00238000,2021-02-25 17:46:28,238.0,13.01,13.25,18.12,put,2021-03-19
IWM210319P00239000,2021-02-26 17:48:39,239.0,13.82,14.07,18.22,put,2021-03-19
IWM210319P00240000,2021-02-25 20:51:43,240.0,14.66,14.89,16.49,put,2021-03-19
IWM210319P00241000,2021-02-22 15:44:05,241.0,15.5,15.73,17.16,put,2021-03-19
IWM210319P00242000,2021-02-23 14:46:31,242.0,16.37,16.63,18.23,put,2021-03-19
IWM210319P00243000,2021-02-24 16:00:07,243.0,17.25,17.53,18.97,put,2021-03-19
