contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date,time to maturity,implied volatility
AAPL210312C00113000,2021-03-04 18:36:48,113.0,8.1,8.4,7.7,call,2021-03-12,0.021917808219178082,0.38818359375
AAPL210312C00114000,2021-03-04 20:37:20,114.0,7.25,7.6,7.0,call,2021-03-12,0.021917808219178082,0.4156494140625
AAPL210312C00115000,2021-03-04 20:59:57,115.0,6.45,6.75,6.45,call,2021-03-12,0.021917808219178082,0.4730224609375
AAPL210312C00116000,2021-03-04 20:59:25,116.0,5.65,5.95,5.5,call,2021-03-12,0.021917808219178082,0.4229736328125
AAPL210312C00117000,2021-03-04 20:51:18,117.0,4.95,5.2,4.95,call,2021-03-12,0.021917808219178082,0.43243408203125
AAPL210312C00118000,2021-03-04 20:59:13,118.0,4.25,4.55,4.2,call,2021-03-12,0.021917808219178082,0.41259765625
AAPL210312C00119000,2021-03-04 20:54:04,119.0,3.6,3.85,3.7,call,2021-03-12,0.021917808219178082,0.42938232421875
AAPL210312C00120000,2021-03-04 20:59:34,120.0,3.1,3.25,2.99,call,2021-03-12,0.021917808219178082,0.41534423828125
AAPL210312C00121000,2021-03-04 20:59:58,121.0,2.54,2.71,2.6,call,2021-03-12,0.021917808219178082,0.4168701171875
AAPL210312C00122000,2021-03-04 20:59:31,122.0,2.05,2.25,2.13,call,2021-03-12,0.021917808219178082,0.40252685546875
AAPL210312C00123000,2021-03-04 20:59:59,123.0,1.67,1.85,1.85,call,2021-03-12,0.021917808219178082,0.4150390625
AAPL210312C00124000,2021-03-04 20:59:44,124.0,1.33,1.49,1.41,call,2021-03-12,0.021917808219178082,0.40496826171875
AAPL210312C00125000,2021-03-04 20:59:44,125.0,1.04,1.19,1.03,call,2021-03-12,0.021917808219178082,0.39306640625
AAPL210312C00126000,2021-03-04 20:59:46,126.0,0.79,0.94,0.8,call,2021-03-12,0.021917808219178082,0.379638671875
AAPL210312C00127000,2021-03-04 20:59:20,127.0,0.6,0.74,0.6,call,2021-03-12,0.021917808219178082,5.0
AAPL210312C00128000,2021-03-04 20:59:23,128.0,0.49,0.59,0.5,call,2021-03-12,0.021917808219178082,5.0
AAPL210312C00129000,2021-03-04 20:57:32,129.0,0.35,0.47,0.38,call,2021-03-12,0.021917808219178082,5.0
AAPL210312C00130000,2021-03-04 20:59:52,130.0,0.3,0.35,0.3,call,2021-03-12,0.021917808219178082,5.0
AAPL210312C00131000,2021-03-04 20:57:57,131.0,0.21,0.24,0.22,call,2021-03-12,0.021917808219178082,5.0
AAPL210312C00132000,2021-03-04 20:50:58,132.0,0.17,0.24,0.19,call,2021-03-12,0.021917808219178082,5.0
AAPL210312P00110000,2021-03-04 20:59:16,110.0,0.6,0.64,0.66,put,2021-03-12,0.021917808219178082,0.545654296875
AAPL210312P00111000,2021-03-04 20:56:29,111.0,0.65,0.73,0.76,put,2021-03-12,0.021917808219178082,0.52734375
AAPL210312P00112000,2021-03-04 20:43:39,112.0,0.76,0.83,0.86,put,2021-03-12,0.021917808219178082,0.5096435546875
AAPL210312P00113000,2021-03-04 20:59:28,113.0,0.88,0.97,1.01,put,2021-03-12,0.021917808219178082,0.5029296875
AAPL210312P00114000,2021-03-04 20:59:37,114.0,1.03,1.13,1.03,put,2021-03-12,0.021917808219178082,0.4669189453125
AAPL210312P00115000,2021-03-04 20:59:17,115.0,1.22,1.31,1.37,put,2021-03-12,0.021917808219178082,0.49041748046875
AAPL210312P00116000,2021-03-04 20:55:54,116.0,1.42,1.54,1.63,put,2021-03-12,0.021917808219178082,0.47149658203125
AAPL210312P00117000,2021-03-04 20:58:08,117.0,1.68,1.89,1.87,put,2021-03-12,0.021917808219178082,0.4498291015625
AAPL210312P00118000,2021-03-04 20:56:46,118.0,2.0,2.13,2.11,put,2021-03-12,0.021917808219178082,0.428466796875
AAPL210312P00119000,2021-03-04 20:58:08,119.0,2.35,2.5,2.5,put,2021-03-12,0.021917808219178082,0.4290771484375
AAPL210312P00120000,2021-03-04 20:59:24,120.0,2.75,2.96,2.85,put,2021-03-12,0.021917808219178082,0.42388916015625
AAPL210312P00121000,2021-03-04 20:54:10,121.0,3.2,3.4,3.65,put,2021-03-12,0.021917808219178082,0.4522705078125
AAPL210312P00122000,2021-03-04 20:54:51,122.0,3.75,3.95,4.1,put,2021-03-12,0.021917808219178082,0.426025390625
AAPL210312P00123000,2021-03-04 20:40:21,123.0,4.35,4.55,4.46,put,2021-03-12,0.021917808219178082,0.3875732421875
AAPL210312P00124000,2021-03-04 20:58:37,124.0,5.0,5.2,5.35,put,2021-03-12,0.021917808219178082,0.4241943359375
AAPL210312P00125000,2021-03-04 20:49:38,125.0,5.7,5.9,6.2,put,2021-03-12,0.021917808219178082,0.45501708984375
AAPL210312P00126000,2021-03-04 20:57:37,126.0,6.45,6.65,6.85,put,2021-03-12,0.021917808219178082,0.4296875
AAPL210312P00127000,2021-03-04 20:59:21,127.0,7.25,7.5,7.6,put,2021-03-12,0.021917808219178082,0.41229248046875
AAPL210312P00128000,2021-03-04 20:53:22,128.0,8.1,8.35,8.6,put,2021-03-12,0.021917808219178082,0.44708251953125
AAPL210312P00129000,2021-03-04 20:25:46,129.0,8.9,9.2,9.0,put,2021-03-12,0.021917808219178082,0.31982421875
AAPL210312P00130000,2021-03-04 20:48:33,130.0,9.65,10.2,10.1,put,2021-03-12,0.021917808219178082,0.394287109375
AAPL210312P00131000,2021-03-04 20:33:01,131.0,10.3,11.15,11.02,put,2021-03-12,0.021917808219178082,0.3802490234375
AAPL210312P00132000,2021-03-04 20:59:36,132.0,11.25,12.1,12.36,put,2021-03-12,0.021917808219178082,0.533447265625
AAPL210319C00110000,2021-03-04 20:07:57,110.0,11.25,11.6,11.2,call,2021-03-19,0.0410958904109589,0.44769287109375
AAPL210319C00112500,2021-03-04 20:03:42,112.5,9.15,9.45,9.14,call,2021-03-19,0.0410958904109589,0.445556640625
AAPL210319C00115000,2021-03-04 20:44:21,115.0,7.2,7.5,7.0,call,2021-03-19,0.0410958904109589,0.400390625
AAPL210319C00116000,2021-03-04 20:34:09,116.0,6.45,6.75,6.4,call,2021-03-19,0.0410958904109589,0.401611328125
AAPL210319C00117000,2021-03-04 20:31:09,117.0,5.8,6.05,5.75,call,2021-03-19,0.0410958904109589,0.39764404296875
AAPL210319C00117500,2021-03-04 20:39:19,117.5,5.45,5.7,5.46,call,2021-03-19,0.0410958904109589,0.399322509765625
AAPL210319C00118000,2021-03-04 20:59:24,118.0,5.15,5.4,5.3,call,2021-03-19,0.0410958904109589,0.4150390625
AAPL210319C00119000,2021-03-04 20:59:44,119.0,4.55,4.8,4.55,call,2021-03-19,0.0410958904109589,0.40008544921875
AAPL210319C00120000,2021-03-04 20:59:45,120.0,3.95,4.2,3.9,call,2021-03-19,0.0410958904109589,0.3961181640625
AAPL210319C00121000,2021-03-04 20:59:57,121.0,3.45,3.6,3.5,call,2021-03-19,0.0410958904109589,0.395965576171875
AAPL210319C00122000,2021-03-04 20:59:24,122.0,2.98,3.2,3.05,call,2021-03-19,0.0410958904109589,0.38726806640625
AAPL210319C00122500,2021-03-04 20:59:57,122.5,2.76,2.94,2.8,call,2021-03-19,0.0410958904109589,0.3802490234375
AAPL210319C00123000,2021-03-04 20:59:14,123.0,2.54,2.69,2.47,call,2021-03-19,0.0410958904109589,0.365142822265625
AAPL210319C00124000,2021-03-04 20:59:54,124.0,2.18,2.25,2.13,call,2021-03-19,0.0410958904109589,0.3680419921875
AAPL210319C00125000,2021-03-04 20:59:49,125.0,1.8,1.98,1.81,call,2021-03-19,0.0410958904109589,0.3729248046875
AAPL210319C00126000,2021-03-04 20:59:18,126.0,1.55,1.68,1.46,call,2021-03-19,0.0410958904109589,0.374755859375
AAPL210319C00127000,2021-03-04 20:58:58,127.0,1.29,1.4,1.3,call,2021-03-19,0.0410958904109589,0.37689208984375
AAPL210319C00127500,2021-03-04 20:56:48,127.5,1.17,1.3,1.25,call,2021-03-19,0.0410958904109589,0.382080078125
AAPL210319C00128000,2021-03-04 20:56:43,128.0,1.07,1.16,1.07,call,2021-03-19,0.0410958904109589,0.367431640625
AAPL210319C00129000,2021-03-04 20:58:32,129.0,0.88,0.98,0.83,call,2021-03-19,0.0410958904109589,0.35614013671875
AAPL210319C00130000,2021-03-04 20:59:24,130.0,0.73,0.8,0.77,call,2021-03-19,0.0410958904109589,0.37200927734375
AAPL210319C00131000,2021-03-04 20:58:06,131.0,0.58,0.69,0.65,call,2021-03-19,0.0410958904109589,5.0
AAPL210319C00132000,2021-03-04 20:57:46,132.0,0.47,0.58,0.48,call,2021-03-19,0.0410958904109589,5.0
AAPL210319P00110000,2021-03-04 20:59:39,110.0,1.07,1.15,1.21,put,2021-03-19,0.0410958904109589,0.49224853515625
AAPL210319P00112500,2021-03-04 20:49:25,112.5,1.43,1.53,1.43,put,2021-03-19,0.0410958904109589,0.4534912109375
AAPL210319P00115000,2021-03-04 20:59:32,115.0,1.94,2.07,2.17,put,2021-03-19,0.0410958904109589,0.44677734375
AAPL210319P00116000,2021-03-04 20:49:25,116.0,2.23,2.35,2.25,put,2021-03-19,0.0410958904109589,0.4132080078125
AAPL210319P00117000,2021-03-04 20:57:53,117.0,2.53,2.67,2.8,put,2021-03-19,0.0410958904109589,0.430755615234375
AAPL210319P00117500,2021-03-04 20:39:03,117.5,2.7,2.87,2.86,put,2021-03-19,0.0410958904109589,0.416259765625
AAPL210319P00118000,2021-03-04 20:55:09,118.0,2.87,3.0,3.12,put,2021-03-19,0.0410958904109589,0.423431396484375
AAPL210319P00119000,2021-03-04 20:59:03,119.0,3.25,3.4,3.42,put,2021-03-19,0.0410958904109589,0.41412353515625
AAPL210319P00120000,2021-03-04 20:58:52,120.0,3.65,3.85,3.92,put,2021-03-19,0.0410958904109589,0.425567626953125
AAPL210319P00121000,2021-03-04 20:59:44,121.0,4.1,4.35,4.35,put,2021-03-19,0.0410958904109589,0.406646728515625
AAPL210319P00122000,2021-03-04 20:57:12,122.0,4.65,4.85,4.9,put,2021-03-19,0.0410958904109589,0.39794921875
AAPL210319P00122500,2021-03-04 20:45:31,122.5,4.9,5.15,5.23,put,2021-03-19,0.0410958904109589,0.39947509765625
AAPL210319P00123000,2021-03-04 20:46:27,123.0,5.2,5.4,5.45,put,2021-03-19,0.0410958904109589,0.389404296875
AAPL210319P00124000,2021-03-04 20:49:29,124.0,5.8,6.05,6.1,put,2021-03-19,0.0410958904109589,0.3912353515625
AAPL210319P00125000,2021-03-04 20:57:49,125.0,6.4,6.7,6.89,put,2021-03-19,0.0410958904109589,0.40740966796875
AAPL210319P00126000,2021-03-04 20:57:37,126.0,7.2,7.4,7.61,put,2021-03-19,0.0410958904109589,0.416259765625
AAPL210319P00127000,2021-03-04 20:59:02,127.0,7.9,8.15,8.3,put,2021-03-19,0.0410958904109589,0.41351318359375
AAPL210319P00127500,2021-03-04 20:26:30,127.5,8.25,8.55,8.8,put,2021-03-19,0.0410958904109589,0.426025390625
AAPL210319P00128000,2021-03-04 20:51:15,128.0,8.6,8.95,9.19,put,2021-03-19,0.0410958904109589,0.42205810546875
AAPL210319P00129000,2021-03-04 20:45:53,129.0,9.45,9.8,9.8,put,2021-03-19,0.0410958904109589,0.38787841796875
AAPL210319P00130000,2021-03-04 20:56:29,130.0,10.25,10.65,10.7,put,2021-03-19,0.0410958904109589,0.39764404296875
AAPL210319P00131000,2021-03-04 20:02:42,131.0,11.1,11.5,11.75,put,2021-03-19,0.0410958904109589,0.42999267578125
AAPL210319P00132000,2021-03-04 20:52:07,132.0,12.0,12.4,12.4,put,2021-03-19,0.0410958904109589,0.40191650390625
AAPL210326C00110000,2021-03-04 20:13:58,110.0,11.6,12.05,11.4,call,2021-03-26,0.06027397260273973,0.39093017578125
AAPL210326C00111000,2021-03-01 19:25:09,111.0,10.8,11.2,10.2,call,2021-03-26,0.06027397260273973,0.337982177734375
AAPL210326C00112000,2021-03-04 14:30:00,112.0,10.0,10.4,11.55,call,2021-03-26,0.06027397260273973,0.57403564453125
AAPL210326C00114000,2021-03-04 19:36:57,114.0,8.45,8.85,8.5,call,2021-03-26,0.06027397260273973,0.406951904296875
AAPL210326C00115000,2021-03-04 19:36:57,115.0,7.75,8.1,7.9,call,2021-03-26,0.06027397260273973,0.40771484375
AAPL210326C00116000,2021-03-04 18:29:58,116.0,7.05,7.4,7.5,call,2021-03-26,0.06027397260273973,0.426483154296875
AAPL210326C00117000,2021-03-04 19:39:28,117.0,6.4,6.75,6.5,call,2021-03-26,0.06027397260273973,0.39154052734375
AAPL210326C00118000,2021-03-04 20:39:47,118.0,5.8,6.1,5.82,call,2021-03-26,0.06027397260273973,0.38543701171875
AAPL210326C00119000,2021-03-04 20:53:52,119.0,5.2,5.5,5.1,call,2021-03-26,0.06027397260273973,0.375823974609375
AAPL210326C00120000,2021-03-04 20:59:34,120.0,4.65,4.85,4.75,call,2021-03-26,0.06027397260273973,0.3985595703125
AAPL210326C00121000,2021-03-04 20:35:58,121.0,4.15,4.4,4.1,call,2021-03-26,0.06027397260273973,0.3765869140625
AAPL210326C00122000,2021-03-04 20:59:33,122.0,3.65,3.9,3.6,call,2021-03-26,0.06027397260273973,0.364990234375
AAPL210326C00123000,2021-03-04 20:59:07,123.0,3.2,3.45,3.2,call,2021-03-26,0.06027397260273973,0.3619384765625
AAPL210326C00124000,2021-03-04 20:53:51,124.0,2.82,3.05,2.76,call,2021-03-26,0.06027397260273973,0.355682373046875
AAPL210326C00125000,2021-03-04 20:55:59,125.0,2.46,2.62,2.45,call,2021-03-26,0.06027397260273973,0.360565185546875
AAPL210326C00126000,2021-03-04 20:43:02,126.0,2.11,2.28,2.12,call,2021-03-26,0.06027397260273973,0.363616943359375
AAPL210326C00127000,2021-03-04 20:59:39,127.0,1.84,1.98,1.8,call,2021-03-26,0.06027397260273973,0.367584228515625
AAPL210326C00128000,2021-03-04 20:59:37,128.0,1.58,1.71,1.59,call,2021-03-26,0.06027397260273973,0.36651611328125
AAPL210326C00129000,2021-03-04 20:55:19,129.0,1.35,1.48,1.32,call,2021-03-26,0.06027397260273973,0.3533935546875
AAPL210326C00130000,2021-03-04 20:56:56,130.0,1.14,1.3,1.21,call,2021-03-26,0.06027397260273973,0.36041259765625
AAPL210326C00131000,2021-03-04 20:57:56,131.0,0.97,1.1,1.01,call,2021-03-26,0.06027397260273973,0.35614013671875
AAPL210326C00132000,2021-03-04 20:38:20,132.0,0.82,0.94,0.85,call,2021-03-26,0.06027397260273973,0.35675048828125
AAPL210326P00110000,2021-03-04 20:45:20,110.0,1.44,1.55,1.53,put,2021-03-26,0.06027397260273973,0.4522705078125
AAPL210326P00111000,2021-03-04 20:34:51,111.0,1.6,1.72,1.71,put,2021-03-26,0.06027397260273973,0.45196533203125
AAPL210326P00112000,2021-03-04 20:54:25,112.0,1.79,1.92,1.95,put,2021-03-26,0.06027397260273973,0.456390380859375
AAPL210326P00113000,2021-03-04 18:43:27,113.0,2.0,2.13,2.26,put,2021-03-26,0.06027397260273973,0.44891357421875
AAPL210326P00114000,2021-03-04 20:40:07,114.0,2.23,2.39,2.35,put,2021-03-26,0.06027397260273973,0.421600341796875
AAPL210326P00115000,2021-03-04 20:56:20,115.0,2.5,2.69,2.75,put,2021-03-26,0.06027397260273973,0.422515869140625
AAPL210326P00116000,2021-03-04 19:18:02,116.0,2.81,2.97,2.97,put,2021-03-26,0.06027397260273973,0.407257080078125
AAPL210326P00117000,2021-03-04 20:40:07,117.0,3.15,3.35,3.37,put,2021-03-26,0.06027397260273973,0.4083251953125
AAPL210326P00118000,2021-03-04 20:38:48,118.0,3.5,3.7,3.8,put,2021-03-26,0.06027397260273973,0.411834716796875
AAPL210326P00119000,2021-03-04 20:34:40,119.0,3.9,4.1,4.25,put,2021-03-26,0.06027397260273973,0.41717529296875
AAPL210326P00120000,2021-03-04 20:56:46,120.0,4.3,4.55,4.65,put,2021-03-26,0.06027397260273973,0.41748046875
AAPL210326P00121000,2021-03-04 20:38:29,121.0,4.8,5.05,5.21,put,2021-03-26,0.06027397260273973,0.41290283203125
AAPL210326P00122000,2021-03-04 20:47:24,122.0,5.3,5.55,5.43,put,2021-03-26,0.06027397260273973,0.377044677734375
AAPL210326P00123000,2021-03-04 20:34:57,123.0,5.85,6.1,6.3,put,2021-03-26,0.06027397260273973,0.3973388671875
AAPL210326P00124000,2021-03-04 20:51:40,124.0,6.45,6.7,6.8,put,2021-03-26,0.06027397260273973,0.385894775390625
AAPL210326P00125000,2021-03-04 20:28:04,125.0,7.05,7.4,7.52,put,2021-03-26,0.06027397260273973,0.393218994140625
AAPL210326P00126000,2021-03-04 20:34:57,126.0,7.7,8.1,8.25,put,2021-03-26,0.06027397260273973,0.401153564453125
AAPL210326P00127000,2021-03-04 19:51:08,127.0,8.4,8.8,8.33,put,2021-03-26,0.06027397260273973,0.3497314453125
AAPL210326P00128000,2021-03-04 20:39:30,128.0,9.15,9.5,9.71,put,2021-03-26,0.06027397260273973,0.41595458984375
AAPL210326P00129000,2021-03-04 19:21:35,129.0,9.9,10.3,10.19,put,2021-03-26,0.06027397260273973,0.37384033203125
AAPL210326P00130000,2021-03-04 20:25:57,130.0,10.7,11.15,11.3,put,2021-03-26,0.06027397260273973,0.40802001953125
AAPL210326P00131000,2021-03-04 19:16:41,131.0,11.5,11.9,11.9,put,2021-03-26,0.06027397260273973,0.37872314453125
AAPL210326P00132000,2021-03-04 19:06:52,132.0,12.35,12.75,12.95,put,2021-03-26,0.06027397260273973,0.405120849609375
AAPL210401C00110000,2021-03-04 18:52:22,110.0,11.95,12.35,11.85,call,2021-04-01,0.07671232876712329,0.39703369140625
AAPL210401C00112000,2021-03-04 18:23:04,112.0,10.35,10.8,10.35,call,2021-04-01,0.07671232876712329,0.408935546875
AAPL210401C00113000,2021-02-25 20:21:37,113.0,9.6,10.05,12.67,call,2021-04-01,0.07671232876712329,0.64453125
AAPL210401C00114000,2021-03-04 19:22:40,114.0,8.9,9.3,8.9,call,2021-04-01,0.07671232876712329,0.389862060546875
AAPL210401C00115000,2021-03-04 20:20:33,115.0,8.15,8.6,8.25,call,2021-04-01,0.07671232876712329,0.38665771484375
AAPL210401C00116000,2021-03-04 20:57:02,116.0,7.5,7.9,7.34,call,2021-04-01,0.07671232876712329,0.362701416015625
AAPL210401C00117000,2021-03-04 20:30:43,117.0,6.85,7.25,6.8,call,2021-04-01,0.07671232876712329,0.368194580078125
AAPL210401C00118000,2021-03-04 20:51:10,118.0,6.25,6.6,6.3,call,2021-04-01,0.07671232876712329,0.37689208984375
AAPL210401C00119000,2021-03-04 20:35:58,119.0,5.7,6.0,5.56,call,2021-04-01,0.07671232876712329,0.366668701171875
AAPL210401C00120000,2021-03-04 20:59:47,120.0,5.15,5.45,5.05,call,2021-04-01,0.07671232876712329,0.37445068359375
AAPL210401C00121000,2021-03-04 20:55:09,121.0,4.65,4.9,4.8,call,2021-04-01,0.07671232876712329,0.3857421875
AAPL210401C00122000,2021-03-04 20:48:39,122.0,4.15,4.4,4.2,call,2021-04-01,0.07671232876712329,0.367584228515625
AAPL210401C00123000,2021-03-04 20:52:36,123.0,3.7,3.95,3.76,call,2021-04-01,0.07671232876712329,0.361785888671875
AAPL210401C00124000,2021-03-04 20:50:57,124.0,3.3,3.55,3.35,call,2021-04-01,0.07671232876712329,0.358428955078125
AAPL210401C00125000,2021-03-04 20:55:26,125.0,2.93,3.15,3.05,call,2021-04-01,0.07671232876712329,0.363311767578125
AAPL210401C00126000,2021-03-04 20:47:41,126.0,2.59,2.8,2.6,call,2021-04-01,0.07671232876712329,0.3570556640625
AAPL210401C00127000,2021-03-04 20:58:39,127.0,2.27,2.48,2.24,call,2021-04-01,0.07671232876712329,0.35736083984375
AAPL210401C00128000,2021-03-04 20:27:51,128.0,2.0,2.18,2.01,call,2021-04-01,0.07671232876712329,0.367431640625
AAPL210401C00129000,2021-03-04 20:57:40,129.0,1.74,1.92,1.74,call,2021-04-01,0.07671232876712329,0.3582763671875
AAPL210401C00130000,2021-03-04 20:59:41,130.0,1.53,1.69,1.5,call,2021-04-01,0.07671232876712329,0.35003662109375
AAPL210401C00131000,2021-03-04 20:51:51,131.0,1.34,1.46,1.37,call,2021-04-01,0.07671232876712329,0.35369873046875
AAPL210401C00132000,2021-03-04 20:41:12,132.0,1.15,1.3,1.23,call,2021-04-01,0.07671232876712329,0.3564453125
AAPL210401P00110000,2021-03-04 20:54:41,110.0,1.75,1.87,1.86,put,2021-04-01,0.07671232876712329,0.44281005859375
AAPL210401P00111000,2021-03-04 18:47:29,111.0,1.94,2.07,2.03,put,2021-04-01,0.07671232876712329,0.44097900390625
AAPL210401P00112000,2021-03-04 19:41:03,112.0,2.15,2.29,2.23,put,2021-04-01,0.07671232876712329,0.42816162109375
AAPL210401P00113000,2021-03-04 20:22:10,113.0,2.38,2.53,2.62,put,2021-04-01,0.07671232876712329,0.428009033203125
AAPL210401P00114000,2021-03-04 20:34:44,114.0,2.64,2.8,2.73,put,2021-04-01,0.07671232876712329,0.405426025390625
