contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date,time to maturity,implied volatility
IWM210305P00200000,2021-03-04 21:08:17,200.0,0.09,0.11,0.11,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00201000,2021-03-04 20:51:38,201.0,0.1,0.18,0.13,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00202000,2021-03-04 21:09:08,202.0,0.14,0.22,0.19,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00202500,2021-03-04 19:28:48,202.5,0.17,0.24,0.24,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00203000,2021-03-04 21:13:17,203.0,0.18,0.28,0.24,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00204000,2021-03-04 20:55:37,204.0,0.23,0.35,0.31,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00205000,2021-03-04 21:14:44,205.0,0.33,0.41,0.41,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00206000,2021-03-04 21:10:50,206.0,0.42,0.51,0.48,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00207000,2021-03-04 21:14:45,207.0,0.54,0.63,0.58,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00207500,2021-03-04 21:14:45,207.5,0.61,0.67,0.67,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00208000,2021-03-04 21:12:01,208.0,0.69,0.79,0.7,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00209000,2021-03-04 21:12:01,209.0,0.87,0.97,0.86,put,2021-03-05,0.0027397260273972603,5.0
IWM210305P00210000,2021-03-04 21:03:27,210.0,1.09,1.19,1.09,put,2021-03-05,0.0027397260273972603,0.5328369140625
IWM210305P00211000,2021-03-04 21:05:04,211.0,1.34,1.48,1.42,put,2021-03-05,0.0027397260273972603,0.521240234375
IWM210305P00212000,2021-03-04 21:12:31,212.0,1.62,1.78,1.65,put,2021-03-05,0.0027397260273972603,0.48614501953125
IWM210305P00212500,2021-03-04 21:00:41,212.5,1.78,1.96,1.82,put,2021-03-05,0.0027397260273972603,0.4815673828125
IWM210305P00213000,2021-03-04 21:11:49,213.0,2.0,2.16,2.02,put,2021-03-05,0.0027397260273972603,0.4833984375
IWM210305P00214000,2021-03-04 21:04:47,214.0,2.38,2.6,2.51,put,2021-03-05,0.0027397260273972603,0.462646484375
IWM210305P00215000,2021-03-04 21:04:47,215.0,2.82,3.11,2.96,put,2021-03-05,0.0027397260273972603,0.42236328125
IWM210305P00216000,2021-03-04 21:11:49,216.0,3.36,3.69,3.47,put,2021-03-05,0.0027397260273972603,0.3948974609375
IWM210305P00217000,2021-03-04 21:10:21,217.0,3.87,4.48,4.22,put,2021-03-05,0.0027397260273972603,0.3680419921875
IWM210305P00217500,2021-03-04 21:03:56,217.5,4.3,4.84,4.4,put,2021-03-05,0.0027397260273972603,0.26611328125
IWM210305P00218000,2021-03-04 21:05:34,218.0,4.59,5.21,4.84,put,2021-03-05,0.0027397260273972603,0.240478515625
IWM210305P00219000,2021-03-04 20:22:01,219.0,5.39,6.01,6.74,put,2021-03-05,0.0027397260273972603,0.660400390625
IWM210305P00220000,2021-03-04 20:59:00,220.0,6.27,6.79,6.85,put,2021-03-05,0.0027397260273972603,0.33447265625
IWM210305P00221000,2021-03-04 20:03:08,221.0,7.16,7.72,7.43,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00222000,2021-03-04 21:00:24,222.0,8.11,8.71,8.42,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00222500,2021-03-04 20:40:35,222.5,8.59,9.14,9.31,put,2021-03-05,0.0027397260273972603,0.3125
IWM210305P00223000,2021-03-04 21:02:31,223.0,9.08,9.62,9.59,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00224000,2021-03-04 20:01:29,224.0,10.06,10.61,9.98,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00225000,2021-03-04 20:54:39,225.0,11.06,11.58,12.0,put,2021-03-05,0.0027397260273972603,0.662841796875
IWM210305P00226000,2021-03-04 20:53:35,226.0,12.04,12.59,12.74,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00227000,2021-03-04 21:13:07,227.0,13.03,13.59,13.29,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00227500,2021-03-03 19:13:04,227.5,13.53,14.08,14.79,put,2021-03-05,0.0027397260273972603,0.986328125
IWM210305P00228000,2021-03-04 18:00:04,228.0,14.03,14.58,14.04,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00229000,2021-03-04 19:34:26,229.0,15.03,15.58,15.6,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00230000,2021-03-04 16:15:54,230.0,16.04,16.56,17.87,put,2021-03-05,0.0027397260273972603,1.317138671875
IWM210305P00231000,2021-03-02 20:21:56,231.0,17.03,17.65,13.59,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00232000,2021-03-02 15:34:45,232.0,18.03,18.58,15.82,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00233000,2021-03-02 17:01:14,233.0,19.01,19.65,15.84,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210305P00234000,2021-03-03 16:44:20,234.0,20.0,20.65,17.96,put,2021-03-05,0.0027397260273972603,4.440892098500626e-15
IWM210312C00192000,2021-02-10 20:36:34,192.0,21.74,22.49,36.54,call,2021-03-12,0.021917808219178082,2.00347900390625
IWM210312C00192500,2021-02-26 18:48:32,192.5,21.39,22.02,27.66,call,2021-03-12,0.021917808219178082,1.259765625
IWM210312C00194000,2021-02-18 20:50:24,194.0,19.98,20.62,27.73,call,2021-03-12,0.021917808219178082,1.341552734375
IWM210312C00195000,2021-02-26 15:51:02,195.0,19.08,19.68,23.44,call,2021-03-12,0.021917808219178082,1.024017333984375
IWM210312C00196000,2021-03-04 19:35:19,196.0,18.2,18.74,17.01,call,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312C00197000,2021-03-01 20:23:58,197.0,17.3,17.84,29.56,call,2021-03-12,0.021917808219178082,1.64764404296875
IWM210312C00197500,2021-02-18 14:55:10,197.5,16.85,17.39,25.53,call,2021-03-12,0.021917808219178082,1.32843017578125
IWM210312C00198000,2021-02-04 16:09:35,198.0,16.36,16.94,13.7,call,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312C00199000,2021-02-19 14:33:47,199.0,15.46,16.05,24.77,call,2021-03-12,0.021917808219178082,1.3385009765625
IWM210312C00200000,2021-03-04 20:13:39,200.0,14.61,15.15,14.47,call,2021-03-12,0.021917808219178082,0.434417724609375
IWM210312C00202000,2021-02-01 19:10:58,202.0,17.84,18.06,15.27,call,2021-03-12,0.021917808219178082,0.687255859375
IWM210312C00203000,2021-03-04 17:22:12,203.0,12.12,12.67,15.05,call,2021-03-12,0.021917808219178082,0.719451904296875
IWM210312C00204000,2021-03-04 18:14:24,204.0,11.3,11.86,10.71,call,2021-03-12,0.021917808219178082,0.374755859375
IWM210312C00205000,2021-03-04 20:33:41,205.0,10.52,11.05,10.45,call,2021-03-12,0.021917808219178082,0.4364013671875
IWM210312C00206000,2021-03-04 18:55:14,206.0,9.73,10.29,8.11,call,2021-03-12,0.021917808219178082,0.255126953125
IWM210312C00207000,2021-03-04 18:11:31,207.0,9.07,9.41,9.01,call,2021-03-12,0.021917808219178082,0.418853759765625
IWM210312C00208000,2021-03-04 19:44:53,208.0,8.33,8.67,8.3,call,2021-03-12,0.021917808219178082,0.410919189453125
IWM210312C00209000,2021-03-04 19:33:51,209.0,7.62,7.96,7.15,call,2021-03-12,0.021917808219178082,0.366668701171875
IWM210312C00210000,2021-03-04 19:52:06,210.0,6.96,7.26,7.1,call,2021-03-12,0.021917808219178082,0.413360595703125
IWM210312C00211000,2021-03-04 20:01:24,211.0,6.34,6.55,6.57,call,2021-03-12,0.021917808219178082,0.42022705078125
IWM210312C00212000,2021-03-04 21:00:42,212.0,5.72,5.91,5.91,call,2021-03-12,0.021917808219178082,0.41656494140625
IWM210312C00212500,2021-03-04 20:57:12,212.5,5.41,5.6,5.17,call,2021-03-12,0.021917808219178082,0.38116455078125
IWM210312C00213000,2021-03-04 21:13:07,213.0,5.11,5.3,5.2,call,2021-03-12,0.021917808219178082,0.408782958984375
IWM210312C00214000,2021-03-04 20:56:44,214.0,4.55,4.72,4.56,call,2021-03-12,0.021917808219178082,0.390472412109375
IWM210312C00215000,2021-03-04 21:11:26,215.0,4.01,4.16,4.13,call,2021-03-12,0.021917808219178082,0.385589599609375
IWM210312C00216000,2021-03-04 21:01:37,216.0,3.49,3.65,3.72,call,2021-03-12,0.021917808219178082,0.38238525390625
IWM210312C00217000,2021-03-04 20:53:20,217.0,3.01,3.18,3.0,call,2021-03-12,0.021917808219178082,0.354156494140625
IWM210312C00217500,2021-03-04 20:36:46,217.5,2.78,2.94,2.85,call,2021-03-12,0.021917808219178082,0.3570556640625
IWM210312C00218000,2021-03-04 20:55:54,218.0,2.59,2.72,2.6,call,2021-03-12,0.021917808219178082,0.35186767578125
IWM210312C00219000,2021-03-04 20:58:50,219.0,2.16,2.31,2.17,call,2021-03-12,0.021917808219178082,0.347137451171875
IWM210312C00220000,2021-03-04 21:00:08,220.0,1.8,1.9,1.78,call,2021-03-12,0.021917808219178082,0.34576416015625
IWM210312C00221000,2021-03-04 21:00:34,221.0,1.47,1.6,1.54,call,2021-03-12,0.021917808219178082,0.34210205078125
IWM210312C00222000,2021-03-04 20:42:09,222.0,1.19,1.31,1.28,call,2021-03-12,0.021917808219178082,0.33111572265625
IWM210312C00222500,2021-03-04 21:00:18,222.5,1.07,1.18,1.11,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00223000,2021-03-04 21:09:06,223.0,0.95,1.06,1.01,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00224000,2021-03-04 21:05:33,224.0,0.75,0.85,0.82,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00225000,2021-03-04 21:13:14,225.0,0.59,0.67,0.66,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00226000,2021-03-04 20:51:13,226.0,0.45,0.53,0.5,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00227000,2021-03-04 20:32:19,227.0,0.34,0.42,0.37,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00227500,2021-03-04 21:05:33,227.5,0.3,0.37,0.34,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00228000,2021-03-04 20:52:59,228.0,0.26,0.36,0.29,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00229000,2021-03-04 21:06:12,229.0,0.21,0.26,0.23,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00230000,2021-03-04 20:53:17,230.0,0.15,0.23,0.17,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00231000,2021-03-04 21:05:01,231.0,0.11,0.17,0.14,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00232000,2021-03-04 21:13:59,232.0,0.08,0.13,0.12,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00232500,2021-03-04 21:04:04,232.5,0.07,0.12,0.1,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00233000,2021-03-04 21:05:01,233.0,0.05,0.11,0.07,call,2021-03-12,0.021917808219178082,5.0
IWM210312C00234000,2021-03-04 17:56:05,234.0,0.03,0.09,0.06,call,2021-03-12,0.021917808219178082,5.0
IWM210312P00192000,2021-03-04 21:11:46,192.0,0.46,0.55,0.49,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00192500,2021-03-04 19:07:50,192.5,0.49,0.58,0.67,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00193000,2021-03-04 20:56:33,193.0,0.51,0.61,0.58,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00194000,2021-03-04 20:35:15,194.0,0.58,0.68,0.68,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00195000,2021-03-04 21:05:05,195.0,0.66,0.75,0.69,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00196000,2021-03-04 21:12:27,196.0,0.75,0.84,0.8,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00197000,2021-03-04 20:03:56,197.0,0.84,0.91,0.96,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00197500,2021-03-04 17:54:21,197.5,0.89,0.96,0.92,put,2021-03-12,0.021917808219178082,5.0
IWM210312P00198000,2021-03-04 20:58:27,198.0,0.95,1.02,1.01,put,2021-03-12,0.021917808219178082,0.4608154296875
IWM210312P00199000,2021-03-04 20:56:57,199.0,1.06,1.16,1.24,put,2021-03-12,0.021917808219178082,0.467529296875
IWM210312P00199500,2021-03-04 20:34:46,199.5,1.12,1.23,1.27,put,2021-03-12,0.021917808219178082,0.45989990234375
IWM210312P00200000,2021-03-04 21:10:17,200.0,1.19,1.29,1.23,put,2021-03-12,0.021917808219178082,0.44342041015625
IWM210312P00201000,2021-03-04 20:46:05,201.0,1.33,1.44,1.47,put,2021-03-12,0.021917808219178082,0.45135498046875
IWM210312P00202000,2021-03-04 20:50:52,202.0,1.49,1.6,1.55,put,2021-03-12,0.021917808219178082,0.4388427734375
IWM210312P00202500,2021-03-04 20:59:00,202.5,1.57,1.69,1.71,put,2021-03-12,0.021917808219178082,0.447998046875
IWM210312P00203000,2021-03-04 21:07:56,203.0,1.66,1.79,1.69,put,2021-03-12,0.021917808219178082,0.43426513671875
IWM210312P00204000,2021-03-04 21:13:03,204.0,1.85,1.98,1.9,put,2021-03-12,0.021917808219178082,0.438232421875
IWM210312P00205000,2021-03-04 21:04:48,205.0,2.06,2.15,2.13,put,2021-03-12,0.021917808219178082,0.435638427734375
IWM210312P00206000,2021-03-04 21:11:14,206.0,2.29,2.41,2.34,put,2021-03-12,0.021917808219178082,0.420989990234375
IWM210312P00207000,2021-03-04 21:14:41,207.0,2.54,2.69,2.61,put,2021-03-12,0.021917808219178082,0.411376953125
IWM210312P00207500,2021-03-04 20:34:21,207.5,2.67,2.82,2.95,put,2021-03-12,0.021917808219178082,0.423583984375
IWM210312P00208000,2021-03-04 20:54:07,208.0,2.81,2.96,2.99,put,2021-03-12,0.021917808219178082,0.41107177734375
IWM210312P00209000,2021-03-04 21:11:23,209.0,3.1,3.24,3.11,put,2021-03-12,0.021917808219178082,0.38909912109375
IWM210312P00210000,2021-03-04 21:11:33,210.0,3.42,3.54,3.41,put,2021-03-12,0.021917808219178082,0.382232666015625
IWM210312P00211000,2021-03-04 21:00:56,211.0,3.76,3.9,3.75,put,2021-03-12,0.021917808219178082,0.37872314453125
IWM210312P00212000,2021-03-04 21:14:55,212.0,4.12,4.27,4.16,put,2021-03-12,0.021917808219178082,0.380859375
IWM210312P00212500,2021-03-04 20:57:17,212.5,4.31,4.47,4.64,put,2021-03-12,0.021917808219178082,0.40435791015625
IWM210312P00213000,2021-03-04 21:11:23,213.0,4.51,4.67,4.56,put,2021-03-12,0.021917808219178082,0.382080078125
IWM210312P00214000,2021-03-04 21:01:26,214.0,4.91,5.1,4.82,put,2021-03-12,0.021917808219178082,0.355224609375
IWM210312P00215000,2021-03-04 21:05:34,215.0,5.33,5.56,5.38,put,2021-03-12,0.021917808219178082,0.349578857421875
IWM210312P00216000,2021-03-04 21:12:43,216.0,5.8,6.06,5.79,put,2021-03-12,0.021917808219178082,0.33203125
IWM210312P00217000,2021-03-04 20:21:26,217.0,6.27,6.6,6.67,put,2021-03-12,0.021917808219178082,0.352325439453125
IWM210312P00217500,2021-03-04 20:36:58,217.5,6.55,6.87,6.98,put,2021-03-12,0.021917808219178082,0.352020263671875
IWM210312P00218000,2021-03-04 21:00:55,218.0,6.83,7.16,6.77,put,2021-03-12,0.021917808219178082,0.309906005859375
IWM210312P00219000,2021-03-04 20:04:50,219.0,7.45,7.75,8.0,put,2021-03-12,0.021917808219178082,0.358123779296875
IWM210312P00220000,2021-03-04 21:00:08,220.0,7.93,8.47,8.2,put,2021-03-12,0.021917808219178082,0.316162109375
IWM210312P00221000,2021-03-04 21:13:07,221.0,8.59,9.2,8.86,put,2021-03-12,0.021917808219178082,0.2960205078125
IWM210312P00222000,2021-03-04 21:12:43,222.0,9.31,9.92,9.39,put,2021-03-12,0.021917808219178082,0.26031494140625
IWM210312P00222500,2021-03-04 19:48:10,222.5,9.67,10.29,10.16,put,2021-03-12,0.021917808219178082,0.30242919921875
IWM210312P00223000,2021-03-04 21:10:21,223.0,10.07,10.67,10.41,put,2021-03-12,0.021917808219178082,0.28289794921875
IWM210312P00224000,2021-03-04 18:46:19,224.0,10.87,11.46,11.5,put,2021-03-12,0.021917808219178082,0.31341552734375
IWM210312P00225000,2021-03-04 20:28:15,225.0,11.7,12.28,12.27,put,2021-03-12,0.021917808219178082,0.3057861328125
IWM210312P00226000,2021-03-04 21:10:21,226.0,12.54,12.92,12.89,put,2021-03-12,0.021917808219178082,0.234375
IWM210312P00227000,2021-03-04 19:44:13,227.0,13.43,13.98,14.53,put,2021-03-12,0.021917808219178082,0.37628173828125
IWM210312P00227500,2021-03-04 16:56:22,227.5,13.86,14.5,12.2,put,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312P00228000,2021-03-04 20:31:26,228.0,14.33,14.96,15.45,put,2021-03-12,0.021917808219178082,0.3863525390625
IWM210312P00229000,2021-03-04 14:58:54,229.0,15.25,15.89,11.92,put,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312P00230000,2021-03-04 16:56:22,230.0,16.23,16.82,16.57,put,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312P00231000,2021-03-02 18:03:25,231.0,17.17,17.79,17.75,put,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312P00232000,2021-03-03 19:11:23,232.0,18.13,18.77,15.62,put,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312P00232500,2021-02-24 16:59:35,232.5,18.62,19.26,21.15,put,2021-03-12,0.021917808219178082,0.61309814453125
IWM210312P00233000,2021-03-03 19:55:37,233.0,19.1,19.74,12.08,put,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210312P00234000,2021-02-24 18:31:04,234.0,20.09,20.73,9.34,put,2021-03-12,0.021917808219178082,2.220446049250313e-15
IWM210319C00192000,2021-03-03 18:59:42,192.0,22.41,23.12,24.47,call,2021-03-19,0.0410958904109589,0.634765625
IWM210319C00193000,2021-03-02 15:29:36,193.0,21.59,22.2,31.24,call,2021-03-19,0.0410958904109589,1.15997314453125
IWM210319C00194000,2021-03-04 15:17:45,194.0,20.75,21.12,23.68,call,2021-03-19,0.0410958904109589,0.7135009765625
IWM210319C00195000,2021-03-03 17:27:54,195.0,19.89,20.24,19.24,call,2021-03-19,0.0410958904109589,0.370941162109375
IWM210319C00196000,2021-03-03 19:29:11,196.0,19.0,19.56,25.19,call,2021-03-19,0.0410958904109589,0.889892578125
IWM210319C00197000,2021-03-02 18:34:12,197.0,18.09,18.71,15.98,call,2021-03-19,0.0410958904109589,1.1102230246251565e-15
IWM210319C00198000,2021-03-04 18:53:20,198.0,17.31,17.85,14.77,call,2021-03-19,0.0410958904109589,1.1102230246251565e-15
IWM210319C00199000,2021-03-04 18:53:20,199.0,16.46,16.83,14.65,call,2021-03-19,0.0410958904109589,0.2197265625
IWM210319C00200000,2021-03-04 20:00:56,200.0,15.66,16.05,15.43,call,2021-03-19,0.0410958904109589,0.3985595703125
IWM210319C00201000,2021-03-03 17:50:55,201.0,14.84,15.39,16.98,call,2021-03-19,0.0410958904109589,0.565338134765625
IWM210319C00202000,2021-03-04 17:48:43,202.0,14.04,14.59,14.35,call,2021-03-19,0.0410958904109589,0.440521240234375
IWM210319C00203000,2021-03-02 20:14:30,203.0,13.26,13.81,14.89,call,2021-03-19,0.0410958904109589,0.51116943359375
