contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
MSFT210312P00212500,2021-03-08 20:58:56,212.5,0.27,0.47,0.42,put,2021-03-12,0.010958904109589041,0.4852294921875
MSFT210312P00215000,2021-03-08 20:59:26,215.0,0.44,0.65,0.59,put,2021-03-12,0.010958904109589041,0.45440673828125
MSFT210312P00217500,2021-03-08 20:59:21,217.5,0.67,0.95,0.84,put,2021-03-12,0.010958904109589041,0.42266845703125
MSFT210312P00220000,2021-03-08 20:59:50,220.0,1.05,1.25,1.17,put,2021-03-12,0.010958904109589041,0.4046630859375
MSFT210312P00222500,2021-03-08 20:57:50,222.5,1.46,1.81,1.69,put,2021-03-12,0.010958904109589041,0.38787841796875
MSFT210312P00225000,2021-03-08 20:59:48,225.0,2.25,2.57,2.44,put,2021-03-12,0.010958904109589041,0.36590576171875
MSFT210312P00227500,2021-03-08 20:59:45,227.5,3.25,3.55,3.3,put,2021-03-12,0.010958904109589041,0.35247802734375
MSFT210312P00230000,2021-03-08 20:55:31,230.0,4.45,4.85,4.9,put,2021-03-12,0.010958904109589041,0.35614013671875
MSFT210312P00232500,2021-03-08 20:40:06,232.5,6.15,6.7,5.7,put,2021-03-12,0.010958904109589041,0.24322509765625
MSFT210312P00235000,2021-03-08 20:55:41,235.0,7.8,8.85,8.0,put,2021-03-12,0.010958904109589041,0.27923583984375
MSFT210312P00237500,2021-03-08 20:57:46,237.5,9.9,11.25,10.25,put,2021-03-12,0.010958904109589041,0.2734375
MSFT210312P00240000,2021-03-08 20:22:12,240.0,12.2,13.5,11.8,put,2021-03-12,0.010958904109589041,ITM
MSFT210312P00242500,2021-03-05 20:57:27,242.5,14.55,16.1,11.25,put,2021-03-12,0.010958904109589041,ITM
MSFT210312P00245000,2021-03-05 20:52:11,245.0,17.0,18.6,13.15,put,2021-03-12,0.010958904109589041,ITM
MSFT210312P00247500,2021-03-05 19:51:42,247.5,19.15,21.05,15.37,put,2021-03-12,0.010958904109589041,ITM
MSFT210312P00250000,2021-03-04 17:56:25,250.0,21.65,23.55,23.65,put,2021-03-12,0.010958904109589041,0.76995849609375
MSFT210319C00205000,2021-03-08 18:38:14,205.0,22.7,23.8,24.35,call,2021-03-19,0.030136986301369864,0.57861328125
MSFT210319C00210000,2021-03-08 20:52:33,210.0,18.0,19.1,19.31,call,2021-03-19,0.030136986301369864,0.4803466796875
MSFT210319C00215000,2021-03-08 20:38:49,215.0,13.55,14.45,14.85,call,2021-03-19,0.030136986301369864,0.4437255859375
MSFT210319C00217500,2021-03-05 20:38:35,217.5,11.5,12.45,16.55,call,2021-03-19,0.030136986301369864,0.682373046875
MSFT210319C00220000,2021-03-08 20:32:54,220.0,9.45,10.25,10.25,call,2021-03-19,0.030136986301369864,0.363006591796875
MSFT210319C00222500,2021-03-08 18:44:03,222.5,8.05,9.05,8.65,call,2021-03-19,0.030136986301369864,0.35919189453125
MSFT210319C00225000,2021-03-08 20:59:00,225.0,6.35,7.25,6.65,call,2021-03-19,0.030136986301369864,0.3290557861328125
MSFT210319C00227500,2021-03-08 20:59:00,227.5,4.9,5.9,5.05,call,2021-03-19,0.030136986301369864,0.32379150390625
MSFT210319C00230000,2021-03-08 20:59:45,230.0,3.7,4.0,3.78,call,2021-03-19,0.030136986301369864,0.301971435546875
MSFT210319C00232500,2021-03-08 20:57:22,232.5,2.75,3.2,2.8,call,2021-03-19,0.030136986301369864,0.2991485595703125
MSFT210319C00235000,2021-03-08 20:58:55,235.0,1.9,2.11,2.0,call,2021-03-19,0.030136986301369864,0.307769775390625
MSFT210319C00237500,2021-03-08 20:56:48,237.5,1.36,1.77,1.45,call,2021-03-19,0.030136986301369864,0.29998779296875
MSFT210319C00240000,2021-03-08 20:59:09,240.0,0.98,1.02,1.01,call,2021-03-19,0.030136986301369864,0.298614501953125
MSFT210319C00242500,2021-03-08 20:56:55,242.5,0.68,0.77,0.7,call,2021-03-19,0.030136986301369864,0.309295654296875
MSFT210319C00245000,2021-03-08 20:57:41,245.0,0.4,0.5,0.5,call,2021-03-19,0.030136986301369864,0.3167724609375
MSFT210319C00247500,2021-03-08 20:48:59,247.5,0.18,0.44,0.35,call,2021-03-19,0.030136986301369864,0.31341552734375
MSFT210319C00250000,2021-03-08 20:57:39,250.0,0.2,0.28,0.24,call,2021-03-19,0.030136986301369864,0.318603515625
MSFT210319P00205000,2021-03-08 20:19:50,205.0,0.62,1.08,0.81,put,2021-03-19,0.030136986301369864,0.48095703125
MSFT210319P00210000,2021-03-08 20:58:05,210.0,1.04,1.25,1.21,put,2021-03-19,0.030136986301369864,0.4296875
MSFT210319P00215000,2021-03-08 20:54:57,215.0,1.59,2.0,1.7,put,2021-03-19,0.030136986301369864,0.38909912109375
MSFT210319P00217500,2021-03-08 20:54:31,217.5,1.78,2.26,2.16,put,2021-03-19,0.030136986301369864,0.39093017578125
MSFT210319P00220000,2021-03-08 20:57:38,220.0,2.3,2.79,2.71,put,2021-03-19,0.030136986301369864,0.36773681640625
MSFT210319P00222500,2021-03-08 20:59:29,222.5,2.77,3.45,3.25,put,2021-03-19,0.030136986301369864,0.340118408203125
MSFT210319P00225000,2021-03-08 20:55:23,225.0,4.0,4.3,4.15,put,2021-03-19,0.030136986301369864,0.33660888671875
MSFT210319P00227500,2021-03-08 21:00:00,227.5,5.0,5.35,5.2,put,2021-03-19,0.030136986301369864,0.340118408203125
MSFT210319P00230000,2021-03-08 21:00:00,230.0,5.65,6.6,6.45,put,2021-03-19,0.030136986301369864,0.31951904296875
MSFT210319P00232500,2021-03-08 20:56:37,232.5,7.45,8.15,7.75,put,2021-03-19,0.030136986301369864,0.302581787109375
MSFT210319P00235000,2021-03-08 20:30:17,235.0,8.65,9.8,9.45,put,2021-03-19,0.030136986301369864,0.310516357421875
MSFT210319P00237500,2021-03-08 18:56:36,237.5,10.95,11.8,9.9,put,2021-03-19,0.030136986301369864,ITM
MSFT210319P00240000,2021-03-08 19:10:17,240.0,13.0,14.45,13.45,put,2021-03-19,0.030136986301369864,0.29998779296875
MSFT210319P00242500,2021-03-08 20:23:16,242.5,15.15,16.15,14.54,put,2021-03-19,0.030136986301369864,ITM
MSFT210319P00245000,2021-03-08 19:28:39,245.0,17.4,18.5,15.52,put,2021-03-19,0.030136986301369864,ITM
MSFT210319P00247500,2021-03-05 15:52:29,247.5,18.95,21.7,20.1,put,2021-03-19,0.030136986301369864,ITM
MSFT210319P00250000,2021-03-08 20:25:52,250.0,21.15,24.05,21.12,put,2021-03-19,0.030136986301369864,ITM
MSFT210326C00205000,2021-02-11 20:43:34,205.0,23.1,24.3,39.09,call,2021-03-26,0.049315068493150684,1.3413238525390625
MSFT210326C00207500,2021-03-08 20:41:59,207.5,21.0,22.0,22.9,call,2021-03-26,0.049315068493150684,0.4913330078125
MSFT210326C00210000,2021-03-08 20:51:43,210.0,18.9,19.75,20.0,call,2021-03-26,0.049315068493150684,0.42205810546875
MSFT210326C00212500,2021-03-08 20:57:43,212.5,16.6,17.55,17.35,call,2021-03-26,0.049315068493150684,0.373687744140625
MSFT210326C00215000,2021-03-08 20:46:57,215.0,14.7,17.2,15.4,call,2021-03-26,0.049315068493150684,0.381927490234375
MSFT210326C00217500,2021-03-08 18:31:52,217.5,12.65,15.3,14.14,call,2021-03-26,0.049315068493150684,0.40191650390625
MSFT210326C00220000,2021-03-08 18:32:57,220.0,10.75,13.4,13.0,call,2021-03-26,0.049315068493150684,0.42236328125
MSFT210326C00222500,2021-03-08 20:30:07,222.5,9.1,10.15,10.2,call,2021-03-26,0.049315068493150684,0.3563690185546875
MSFT210326C00225000,2021-03-08 20:59:59,225.0,7.5,8.55,7.65,call,2021-03-26,0.049315068493150684,0.30426025390625
MSFT210326C00227500,2021-03-08 20:59:22,227.5,6.05,7.1,6.25,call,2021-03-26,0.049315068493150684,0.3104400634765625
MSFT210326C00230000,2021-03-08 20:59:02,230.0,4.85,5.85,5.0,call,2021-03-26,0.049315068493150684,0.294342041015625
MSFT210326C00232500,2021-03-08 20:58:34,232.5,3.8,4.75,3.92,call,2021-03-26,0.049315068493150684,0.2870941162109375
MSFT210326C00235000,2021-03-08 20:58:32,235.0,2.46,3.85,3.05,call,2021-03-26,0.049315068493150684,0.290374755859375
MSFT210326C00237500,2021-03-08 20:14:25,237.5,2.19,3.2,2.53,call,2021-03-26,0.049315068493150684,0.3107452392578125
MSFT210326C00240000,2021-03-08 20:59:22,240.0,1.27,2.14,1.73,call,2021-03-26,0.049315068493150684,0.2838134765625
MSFT210326C00242500,2021-03-08 20:43:43,242.5,0.88,1.39,1.33,call,2021-03-26,0.049315068493150684,0.28564453125
MSFT210326C00245000,2021-03-08 20:59:18,245.0,0.9,1.28,0.94,call,2021-03-26,0.049315068493150684,0.288238525390625
MSFT210326C00247500,2021-03-08 20:07:57,247.5,0.7,1.0,0.82,call,2021-03-26,0.049315068493150684,0.309906005859375
MSFT210326C00250000,2021-03-08 20:53:27,250.0,0.5,0.63,0.55,call,2021-03-26,0.049315068493150684,0.2984619140625
MSFT210326P00205000,2021-03-08 20:23:22,205.0,1.23,1.36,1.24,put,2021-03-26,0.049315068493150684,0.412445068359375
MSFT210326P00207500,2021-03-08 20:31:09,207.5,1.18,1.59,1.26,put,2021-03-26,0.049315068493150684,0.37750244140625
MSFT210326P00210000,2021-03-08 20:55:22,210.0,1.4,1.94,1.7,put,2021-03-26,0.049315068493150684,0.377349853515625
MSFT210326P00212500,2021-03-08 20:47:02,212.5,1.71,2.57,1.84,put,2021-03-26,0.049315068493150684,0.352935791015625
MSFT210326P00215000,2021-03-08 20:55:41,215.0,1.48,4.55,2.47,put,2021-03-26,0.049315068493150684,0.3680419921875
MSFT210326P00217500,2021-03-08 20:46:57,217.5,1.4,3.2,3.0,put,2021-03-26,0.049315068493150684,0.35491943359375
MSFT210326P00220000,2021-03-08 20:58:42,220.0,2.77,3.8,3.56,put,2021-03-26,0.049315068493150684,0.334014892578125
MSFT210326P00222500,2021-03-08 20:25:43,222.5,3.55,4.55,3.68,put,2021-03-26,0.049315068493150684,0.290679931640625
MSFT210326P00225000,2021-03-08 20:55:29,225.0,4.5,5.45,5.17,put,2021-03-26,0.049315068493150684,0.3186798095703125
MSFT210326P00227500,2021-03-08 20:55:03,227.5,5.55,6.55,6.41,put,2021-03-26,0.049315068493150684,0.33050537109375
MSFT210326P00230000,2021-03-08 20:20:01,230.0,7.1,7.8,6.9,put,2021-03-26,0.049315068493150684,0.276031494140625
MSFT210326P00232500,2021-03-08 20:24:12,232.5,8.2,9.25,8.2,put,2021-03-26,0.049315068493150684,0.2631378173828125
MSFT210326P00235000,2021-03-08 17:20:16,235.0,10.3,11.0,9.91,put,2021-03-26,0.049315068493150684,0.2703857421875
MSFT210326P00237500,2021-03-08 19:03:32,237.5,11.85,13.15,10.95,put,2021-03-26,0.049315068493150684,0.209503173828125
MSFT210326P00240000,2021-03-05 18:44:34,240.0,13.75,14.8,13.6,put,2021-03-26,0.049315068493150684,0.2519989013671875
MSFT210326P00242500,2021-03-04 15:38:40,242.5,15.8,16.75,12.59,put,2021-03-26,0.049315068493150684,ITM
MSFT210326P00245000,2021-03-05 17:38:11,245.0,17.9,19.2,16.5,put,2021-03-26,0.049315068493150684,ITM
MSFT210326P00247500,2021-03-01 17:39:14,247.5,20.15,21.45,12.55,put,2021-03-26,0.049315068493150684,ITM
MSFT210326P00250000,2021-03-08 16:17:36,250.0,21.7,24.35,19.15,put,2021-03-26,0.049315068493150684,ITM
MSFT210401C00205000,2021-03-08 16:42:16,205.0,23.55,24.7,26.82,call,2021-04-01,0.06575342465753424,0.551910400390625
MSFT210401C00207500,2021-03-03 16:02:27,207.5,21.4,22.4,24.03,call,2021-04-01,0.06575342465753424,0.498504638671875
MSFT210401C00210000,2021-03-05 19:41:43,210.0,19.35,21.1,24.24,call,2021-04-01,0.06575342465753424,0.6002044677734375
MSFT210401C00212500,2021-03-08 20:14:22,212.5,16.9,18.1,18.5,call,2021-04-01,0.06575342465753424,0.397186279296875
MSFT210401C00215000,2021-03-08 19:50:16,215.0,15.1,17.1,16.68,call,2021-04-01,0.06575342465753424,0.390472412109375
MSFT210401C00217500,2021-03-03 15:54:23,217.5,13.3,15.95,16.19,call,2021-04-01,0.06575342465753424,0.437774658203125
MSFT210401C00220000,2021-03-08 20:56:36,220.0,11.25,13.2,12.0,call,2021-04-01,0.06575342465753424,0.3167724609375
MSFT210401C00222500,2021-03-05 19:55:20,222.5,9.75,11.55,11.85,call,2021-04-01,0.06575342465753424,0.37933349609375
MSFT210401C00225000,2021-03-08 20:19:20,225.0,8.2,9.8,9.04,call,2021-04-01,0.06575342465753424,0.3223419189453125
MSFT210401C00227500,2021-03-08 20:39:35,227.5,5.2,8.4,7.63,call,2021-04-01,0.06575342465753424,0.3269195556640625
MSFT210401C00230000,2021-03-08 20:56:59,230.0,5.55,7.2,5.8,call,2021-04-01,0.06575342465753424,0.2873992919921875
MSFT210401C00232500,2021-03-08 20:56:36,232.5,4.6,5.55,4.8,call,2021-04-01,0.06575342465753424,0.284576416015625
MSFT210401C00235000,2021-03-08 20:37:06,235.0,3.5,4.9,3.7,call,2021-04-01,0.06575342465753424,0.2774810791015625
MSFT210401C00237500,2021-03-08 19:48:52,237.5,1.92,4.05,3.1,call,2021-04-01,0.06575342465753424,0.2918243408203125
MSFT210401C00240000,2021-03-08 20:59:06,240.0,2.25,2.55,2.35,call,2021-04-01,0.06575342465753424,0.2829742431640625
MSFT210401C00242500,2021-03-08 20:40:05,242.5,1.76,2.5,1.77,call,2021-04-01,0.06575342465753424,0.2733612060546875
MSFT210401C00245000,2021-03-08 20:52:43,245.0,1.33,1.89,1.36,call,2021-04-01,0.06575342465753424,0.2744293212890625
MSFT210401C00247500,2021-03-08 20:43:33,247.5,0.71,1.58,1.25,call,2021-04-01,0.06575342465753424,0.29388427734375
MSFT210401C00250000,2021-03-08 20:43:33,250.0,0.51,1.34,0.8,call,2021-04-01,0.06575342465753424,0.292205810546875
MSFT210401P00205000,2021-03-08 20:06:17,205.0,0.83,2.0,1.48,put,2021-04-01,0.06575342465753424,0.3753662109375
MSFT210401P00207500,2021-03-05 17:44:34,207.5,1.06,2.87,1.52,put,2021-04-01,0.06575342465753424,0.346527099609375
MSFT210401P00210000,2021-03-08 20:27:25,210.0,1.32,3.3,2.16,put,2021-04-01,0.06575342465753424,0.360565185546875
MSFT210401P00212500,2021-03-08 19:29:08,212.5,1.64,3.65,2.21,put,2021-04-01,0.06575342465753424,0.333099365234375
MSFT210401P00215000,2021-03-08 20:04:39,215.0,2.56,3.2,2.92,put,2021-04-01,0.06575342465753424,0.348968505859375
MSFT210401P00217500,2021-03-08 20:40:50,217.5,2.86,4.35,3.15,put,2021-04-01,0.06575342465753424,0.3155517578125
MSFT210401P00220000,2021-03-08 20:52:53,220.0,4.2,5.35,4.2,put,2021-04-01,0.06575342465753424,0.3200531005859375
MSFT210401P00222500,2021-03-08 20:30:09,222.5,4.1,5.45,4.58,put,2021-04-01,0.06575342465753424,0.294189453125
MSFT210401P00225000,2021-03-08 20:59:09,225.0,5.85,6.6,6.0,put,2021-04-01,0.06575342465753424,0.31524658203125
MSFT210401P00227500,2021-03-08 19:30:43,227.5,5.85,7.65,6.48,put,2021-04-01,0.06575342465753424,0.2915191650390625
MSFT210401P00230000,2021-03-08 20:06:22,230.0,8.1,8.95,8.2,put,2021-04-01,0.06575342465753424,0.2984619140625
MSFT210401P00232500,2021-03-08 17:14:44,232.5,9.4,10.3,9.5,put,2021-04-01,0.06575342465753424,0.287017822265625
MSFT210401P00235000,2021-03-08 19:30:08,235.0,10.9,11.7,9.47,put,2021-04-01,0.06575342465753424,0.2178955078125
MSFT210401P00237500,2021-03-08 18:26:06,237.5,12.55,13.6,10.34,put,2021-04-01,0.06575342465753424,0.14495849609375
MSFT210401P00240000,2021-03-08 18:07:10,240.0,14.35,15.6,11.8,put,2021-04-01,0.06575342465753424,ITM
MSFT210401P00242500,2021-03-08 18:26:06,242.5,16.3,17.65,13.84,put,2021-04-01,0.06575342465753424,ITM
MSFT210401P00245000,2021-03-08 15:51:23,245.0,17.35,19.3,14.55,put,2021-04-01,0.06575342465753424,ITM
MSFT210401P00247500,2021-03-05 17:45:41,247.5,20.5,21.7,17.91,put,2021-04-01,0.06575342465753424,ITM
MSFT210401P00250000,2021-03-05 16:37:43,250.0,22.75,24.0,23.07,put,2021-04-01,0.06575342465753424,0.28839111328125
MSFT210409C00205000,2021-03-02 18:59:36,205.0,23.85,25.15,31.78,call,2021-04-09,0.08767123287671233,0.70098876953125
MSFT210409C00207500,2021-03-02 18:27:33,207.5,21.7,22.95,29.37,call,2021-04-09,0.08767123287671233,0.662689208984375
MSFT210409C00210000,2021-03-05 20:58:03,210.0,19.8,20.85,24.5,call,2021-04-09,0.08767123287671233,0.5258941650390625
MSFT210409C00212500,2021-03-04 19:48:07,212.5,18.0,20.5,19.55,call,2021-04-09,0.08767123287671233,0.3873443603515625
MSFT210409C00215000,2021-03-05 20:00:16,215.0,15.7,18.25,19.0,call,2021-04-09,0.08767123287671233,0.4261016845703125
MSFT210409C00220000,2021-03-05 20:14:05,220.0,11.4,14.35,15.95,call,2021-04-09,0.08767123287671233,0.4253387451171875
MSFT210409C00222500,2021-03-05 15:20:46,222.5,10.5,12.55,12.32,call,2021-04-09,0.08767123287671233,0.343017578125
MSFT210409C00225000,2021-03-08 18:32:16,225.0,7.75,11.05,9.99,call,2021-04-09,0.08767123287671233,0.31219482421875
MSFT210409C00227500,2021-03-08 19:43:01,227.5,6.15,9.6,8.18,call,2021-04-09,0.08767123287671233,0.3009033203125
MSFT210409C00230000,2021-03-08 20:38:33,230.0,6.55,7.05,7.0,call,2021-04-09,0.08767123287671233,0.2913665771484375
MSFT210409C00232500,2021-03-08 20:10:13,232.5,4.95,7.15,5.65,call,2021-04-09,0.08767123287671233,0.275726318359375
MSFT210409C00235000,2021-03-08 19:29:15,235.0,4.5,6.1,4.7,call,2021-04-09,0.08767123287671233,0.2751922607421875
MSFT210409C00237500,2021-03-08 20:48:52,237.5,2.78,4.8,3.8,call,2021-04-09,0.08767123287671233,0.2765655517578125
MSFT210409C00240000,2021-03-08 20:51:33,240.0,3.0,3.7,3.0,call,2021-04-09,0.08767123287671233,0.278167724609375
MSFT210409C00242500,2021-03-08 20:51:33,242.5,1.4,3.35,2.4,call,2021-04-09,0.08767123287671233,0.2687835693359375
MSFT210409C00245000,2021-03-08 19:32:12,245.0,1.51,2.7,1.89,call,2021-04-09,0.08767123287671233,0.2643585205078125
MSFT210409C00247500,2021-03-08 20:06:13,247.5,0.85,2.57,1.63,call,2021-04-09,0.08767123287671233,0.273284912109375
MSFT210409C00250000,2021-03-08 20:46:56,250.0,0.23,1.66,1.36,call,2021-04-09,0.08767123287671233,0.281524658203125
MSFT210409P00205000,2021-03-08 17:55:56,205.0,1.14,3.15,2.21,put,2021-04-09,0.08767123287671233,0.371856689453125
MSFT210409P00207500,2021-03-05 20:19:14,207.5,1.39,3.6,1.87,put,2021-04-09,0.08767123287671233,0.323333740234375
MSFT210409P00210000,2021-03-08 20:37:36,210.0,1.76,3.05,2.49,put,2021-04-09,0.08767123287671233,0.3343963623046875
MSFT210409P00212500,2021-03-08 20:03:15,212.5,2.15,3.85,2.99,put,2021-04-09,0.08767123287671233,0.337982177734375
MSFT210409P00215000,2021-03-08 19:05:13,215.0,2.5,4.0,3.5,put,2021-04-09,0.08767123287671233,0.3269195556640625
MSFT210409P00217500,2021-03-08 20:07:55,217.5,3.45,4.7,4.0,put,2021-04-09,0.08767123287671233,0.308837890625
MSFT210409P00220000,2021-03-08 18:22:26,220.0,4.05,5.4,5.0,put,2021-04-09,0.08767123287671233,0.3106689453125
MSFT210409P00222500,2021-03-08 20:55:00,222.5,4.75,6.65,6.05,put,2021-04-09,0.08767123287671233,0.314483642578125
MSFT210409P00225000,2021-03-08 20:58:35,225.0,5.55,7.2,6.77,put,2021-04-09,0.08767123287671233,0.3054046630859375
MSFT210409P00227500,2021-03-08 20:51:07,227.5,6.8,8.55,7.85,put,2021-04-09,0.08767123287671233,0.3073883056640625
MSFT210409P00230000,2021-03-08 20:03:48,230.0,8.95,9.45,9.15,put,2021-04-09,0.08767123287671233,0.2973175048828125
MSFT210409P00232500,2021-03-08 20:57:59,232.5,10.3,11.1,10.5,put,2021-04-09,0.08767123287671233,0.289306640625
MSFT210409P00235000,2021-03-08 16:14:53,235.0,11.75,12.65,9.39,put,2021-04-09,0.08767123287671233,0.189056396484375
MSFT210409P00237500,2021-03-05 14:47:07,237.5,13.35,14.35,13.07,put,2021-04-09,0.08767123287671233,0.26824951171875
MSFT210409P00240000,2021-03-08 18:24:25,240.0,15.1,16.35,12.71,put,2021-04-09,0.08767123287671233,0.13916015625
MSFT210409P00242500,2021-03-05 14:47:07,242.5,16.95,18.2,16.5,put,2021-04-09,0.08767123287671233,0.2435302734375
MSFT210409P00245000,2021-03-05 20:47:21,245.0,17.8,19.75,15.42,put,2021-04-09,0.08767123287671233,ITM
MSFT210409P00250000,2021-03-05 20:47:21,250.0,21.4,24.55,19.38,put,2021-04-09,0.08767123287671233,ITM
MSFT210416C00205000,2021-03-08 20:33:22,205.0,24.55,25.65,26.73,call,2021-04-16,0.10684931506849316,0.415496826171875
MSFT210416C00210000,2021-03-08 20:59:09,210.0,20.65,21.3,21.0,call,2021-04-16,0.10684931506849316,0.32379150390625
MSFT210416C00215000,2021-03-08 20:08:08,215.0,16.65,17.8,17.73,call,2021-04-16,0.10684931506849316,0.3365325927734375
MSFT210416C00220000,2021-03-08 20:55:29,220.0,13.15,13.6,13.43,call,2021-04-16,0.10684931506849316,0.2923583984375
MSFT210416C00225000,2021-03-08 20:42:44,225.0,10.0,10.45,10.41,call,2021-04-16,0.10684931506849316,0.29468536376953125
MSFT210416C00230000,2021-03-08 20:59:55,230.0,7.5,7.75,7.55,call,2021-04-16,0.10684931506849316,0.28045654296875
MSFT210416C00235000,2021-03-08 20:59:07,235.0,5.0,5.55,5.4,call,2021-04-16,0.10684931506849316,0.27099609375
MSFT210416C00240000,2021-03-08 20:59:24,240.0,3.6,3.85,3.75,call,2021-04-16,0.10684931506849316,0.27835845947265625
MSFT210416C00245000,2021-03-08 20:59:13,245.0,2.4,2.63,2.4,call,2021-04-16,0.10684931506849316,0.2626800537109375
MSFT210416C00250000,2021-03-08 20:59:56,250.0,1.6,1.85,1.68,call,2021-04-16,0.10684931506849316,0.2691650390625
MSFT210416P00205000,2021-03-08 20:54:50,205.0,1.96,3.0,2.47,put,2021-04-16,0.10684931506849316,0.352783203125
MSFT210416P00210000,2021-03-08 20:59:56,210.0,3.3,3.65,3.42,put,2021-04-16,0.10684931506849316,0.35614013671875
MSFT210416P00215000,2021-03-08 20:55:09,215.0,4.4,4.6,4.5,put,2021-04-16,0.10684931506849316,0.33374786376953125
MSFT210416P00220000,2021-03-08 20:58:37,220.0,5.7,6.05,5.82,put,2021-04-16,0.10684931506849316,0.3124237060546875
MSFT210416P00225000,2021-03-08 20:55:22,225.0,7.6,7.9,7.73,put,2021-04-16,0.10684931506849316,0.3124237060546875
MSFT210416P00230000,2021-03-08 20:59:34,230.0,9.1,10.3,10.14,put,2021-04-16,0.10684931506849316,0.30559539794921875
MSFT210416P00235000,2021-03-08 20:57:59,235.0,12.75,13.15,12.75,put,2021-04-16,0.10684931506849316,0.287933349609375
MSFT210416P00240000,2021-03-08 17:07:56,240.0,15.95,16.45,15.99,put,2021-04-16,0.10684931506849316,0.290679931640625
MSFT210416P00245000,2021-03-08 19:48:22,245.0,19.55,20.3,18.6,put,2021-04-16,0.10684931506849316,0.22552490234375
MSFT210416P00250000,2021-03-08 15:34:34,250.0,23.6,24.75,21.85,put,2021-04-16,0.10684931506849316,ITM
MSFT210423C00210000,2021-03-05 20:52:43,210.0,20.85,23.2,26.05,call,2021-04-23,0.12602739726027398,0.484466552734375
MSFT210423C00215000,2021-03-08 16:04:32,215.0,17.05,18.15,20.5,call,2021-04-23,0.12602739726027398,0.3990936279296875
MSFT210423C00217500,2021-03-08 16:16:28,217.5,13.7,17.4,18.56,call,2021-04-23,0.12602739726027398,0.384979248046875
MSFT210423C00220000,2021-03-08 20:55:17,220.0,11.85,15.6,14.5,call,2021-04-23,0.12602739726027398,0.30139923095703125
MSFT210423C00222500,2021-03-05 15:15:44,222.5,10.2,14.6,16.2,call,2021-04-23,0.12602739726027398,0.40679931640625
MSFT210423C00225000,2021-03-08 20:55:18,225.0,8.55,13.1,11.6,call,2021-04-23,0.12602739726027398,0.307159423828125
MSFT210423C00227500,2021-03-05 19:21:34,227.5,7.2,11.5,10.15,call,2021-04-23,0.12602739726027398,0.3090667724609375
