contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
TSLA210319C00510000,2021-03-08 20:59:12,510.0,71.4,73.0,73.11,call,2021-03-19,0.030136986301369864,1.0987091064453125
TSLA210319C00520000,2021-03-08 20:58:46,520.0,64.05,65.65,66.2,call,2021-03-19,0.030136986301369864,1.0700225830078125
TSLA210319C00530000,2021-03-08 20:54:46,530.0,57.3,59.1,58.75,call,2021-03-19,0.030136986301369864,1.0272216796875
TSLA210319C00540000,2021-03-08 20:59:45,540.0,50.9,52.3,51.4,call,2021-03-19,0.030136986301369864,0.9879684448242188
TSLA210319C00550000,2021-03-08 20:49:58,550.0,44.95,46.25,45.46,call,2021-03-19,0.030136986301369864,0.9871673583984375
TSLA210319C00560000,2021-03-08 20:59:20,560.0,39.55,40.75,39.35,call,2021-03-19,0.030136986301369864,0.981903076171875
TSLA210319C00570000,2021-03-08 20:59:45,570.0,34.35,35.05,34.51,call,2021-03-19,0.030136986301369864,0.9650802612304688
TSLA210319C00580000,2021-03-08 20:57:44,580.0,29.8,30.4,29.9,call,2021-03-19,0.030136986301369864,0.9354019165039062
TSLA210319C00590000,2021-03-08 20:57:44,590.0,25.5,26.5,27.1,call,2021-03-19,0.030136986301369864,0.952911376953125
TSLA210319C00595000,2021-03-08 20:58:58,595.0,23.65,24.6,23.93,call,2021-03-19,0.030136986301369864,0.9161376953125
TSLA210319C00600000,2021-03-08 20:59:45,600.0,21.8,22.85,21.9,call,2021-03-19,0.030136986301369864,0.9088134765625
TSLA210319C00605000,2021-03-08 20:56:21,605.0,20.1,20.85,20.15,call,2021-03-19,0.030136986301369864,0.908660888671875
TSLA210319C00610000,2021-03-08 20:59:35,610.0,18.55,19.5,19.0,call,2021-03-19,0.030136986301369864,0.9236907958984375
TSLA210319C00615000,2021-03-08 20:54:03,615.0,17.05,18.0,18.1,call,2021-03-19,0.030136986301369864,0.9449005126953125
TSLA210319P00510000,2021-03-08 20:48:44,510.0,18.45,19.45,18.6,put,2021-03-19,0.030136986301369864,1.07086181640625
TSLA210319P00520000,2021-03-08 20:59:36,520.0,21.3,22.25,21.9,put,2021-03-19,0.030136986301369864,1.0485458374023438
TSLA210319P00530000,2021-03-08 20:59:44,530.0,24.45,25.4,25.27,put,2021-03-19,0.030136986301369864,1.028594970703125
TSLA210319P00540000,2021-03-08 20:59:44,540.0,27.95,29.0,28.45,put,2021-03-19,0.030136986301369864,1.003875732421875
TSLA210319P00550000,2021-03-08 20:59:33,550.0,31.9,32.9,32.75,put,2021-03-19,0.030136986301369864,1.0096359252929688
TSLA210319P00560000,2021-03-08 20:58:56,560.0,36.3,37.4,37.06,put,2021-03-19,0.030136986301369864,1.0155105590820312
TSLA210319P00570000,2021-03-08 20:59:52,570.0,41.15,42.35,42.06,put,2021-03-19,0.030136986301369864,0.993194580078125
TSLA210319P00580000,2021-03-08 20:59:29,580.0,46.45,47.75,46.42,put,2021-03-19,0.030136986301369864,0.936737060546875
TSLA210319P00590000,2021-03-08 20:59:01,590.0,52.15,53.6,53.15,put,2021-03-19,0.030136986301369864,0.9423065185546875
TSLA210319P00595000,2021-03-08 20:40:11,595.0,55.2,56.7,54.75,put,2021-03-19,0.030136986301369864,0.8998870849609375
TSLA210319P00600000,2021-03-08 20:59:59,600.0,58.35,59.95,58.75,put,2021-03-19,0.030136986301369864,0.9189987182617188
TSLA210319P00605000,2021-03-08 20:52:45,605.0,61.65,63.25,61.14,put,2021-03-19,0.030136986301369864,0.8971023559570312
TSLA210319P00610000,2021-03-08 20:59:07,610.0,64.95,66.7,65.1,put,2021-03-19,0.030136986301369864,0.915069580078125
TSLA210319P00615000,2021-03-08 20:38:55,615.0,68.5,70.25,66.69,put,2021-03-19,0.030136986301369864,0.8731460571289062
TSLA210326C00510000,2021-03-08 20:44:56,510.0,77.6,79.9,82.21,call,2021-03-26,0.049315068493150684,1.05255126953125
TSLA210326C00520000,2021-03-08 20:58:46,520.0,70.8,72.95,73.08,call,2021-03-26,0.049315068493150684,0.9803009033203125
TSLA210326C00530000,2021-03-08 17:10:39,530.0,64.35,66.45,80.38,call,2021-03-26,0.049315068493150684,1.2614059448242188
TSLA210326C00540000,2021-03-08 20:49:18,540.0,58.25,60.2,61.0,call,2021-03-26,0.049315068493150684,0.9711074829101562
TSLA210326C00550000,2021-03-08 20:33:37,550.0,52.55,54.35,54.02,call,2021-03-26,0.049315068493150684,0.9469223022460938
TSLA210326C00560000,2021-03-08 20:51:05,560.0,47.3,48.9,49.15,call,2021-03-26,0.049315068493150684,0.9670257568359375
TSLA210326C00570000,2021-03-08 20:59:16,570.0,42.15,43.85,43.5,call,2021-03-26,0.049315068493150684,0.935516357421875
TSLA210326C00580000,2021-03-08 20:59:32,580.0,37.5,38.75,38.7,call,2021-03-26,0.049315068493150684,0.906982421875
TSLA210326C00590000,2021-03-08 20:47:00,590.0,33.25,34.4,35.0,call,2021-03-26,0.049315068493150684,0.9011459350585938
TSLA210326C00595000,2021-03-08 20:52:27,595.0,31.15,32.45,33.19,call,2021-03-26,0.049315068493150684,0.8990859985351562
TSLA210326C00600000,2021-03-08 20:56:37,600.0,29.25,30.5,30.0,call,2021-03-26,0.049315068493150684,0.86944580078125
TSLA210326C00605000,2021-03-08 20:56:21,605.0,27.4,28.6,29.35,call,2021-03-26,0.049315068493150684,0.8906173706054688
TSLA210326C00610000,2021-03-08 20:52:41,610.0,25.8,27.0,27.68,call,2021-03-26,0.049315068493150684,0.8913803100585938
TSLA210326C00615000,2021-03-08 20:35:44,615.0,24.15,25.4,25.65,call,2021-03-26,0.049315068493150684,0.8850479125976562
TSLA210326P00510000,2021-03-08 20:26:49,510.0,24.85,26.35,24.0,put,2021-03-26,0.049315068493150684,0.9569931030273438
TSLA210326P00520000,2021-03-08 20:48:47,520.0,28.1,29.3,28.37,put,2021-03-26,0.049315068493150684,0.9617233276367188
TSLA210326P00530000,2021-03-08 20:55:45,530.0,31.5,33.0,31.59,put,2021-03-26,0.049315068493150684,0.9417724609375
TSLA210326P00540000,2021-03-08 20:52:23,540.0,35.3,37.0,35.3,put,2021-03-26,0.049315068493150684,0.9326171875
TSLA210326P00550000,2021-03-08 20:54:47,550.0,39.7,41.2,38.25,put,2021-03-26,0.049315068493150684,0.9077072143554688
TSLA210326P00560000,2021-03-08 20:53:48,560.0,44.3,45.8,43.93,put,2021-03-26,0.049315068493150684,0.9398269653320312
TSLA210326P00570000,2021-03-08 20:58:46,570.0,49.2,50.75,50.13,put,2021-03-26,0.049315068493150684,0.9453964233398438
TSLA210326P00580000,2021-03-08 20:57:00,580.0,54.45,56.15,55.43,put,2021-03-26,0.049315068493150684,0.9191131591796875
TSLA210326P00590000,2021-03-08 20:38:17,590.0,60.1,61.85,59.3,put,2021-03-26,0.049315068493150684,0.8644866943359375
TSLA210326P00595000,2021-03-08 20:29:25,595.0,62.75,64.75,64.61,put,2021-03-26,0.049315068493150684,0.9052658081054688
TSLA210326P00600000,2021-03-08 20:53:00,600.0,65.85,68.0,65.87,put,2021-03-26,0.049315068493150684,0.8647918701171875
TSLA210326P00605000,2021-03-08 20:41:53,605.0,69.0,71.25,68.9,put,2021-03-26,0.049315068493150684,0.8598709106445312
TSLA210326P00610000,2021-03-08 20:35:43,610.0,72.3,74.55,69.37,put,2021-03-26,0.049315068493150684,0.8043670654296875
TSLA210326P00615000,2021-03-08 20:47:05,615.0,75.6,77.95,75.75,put,2021-03-26,0.049315068493150684,0.8657073974609375
TSLA210401C00510000,2021-03-08 19:50:57,510.0,81.75,83.95,88.26,call,2021-04-01,0.06575342465753424,1.0227203369140625
TSLA210401C00520000,2021-03-08 19:03:57,520.0,75.1,77.3,83.73,call,2021-04-01,0.06575342465753424,1.0453414916992188
TSLA210401C00530000,2021-03-08 17:23:12,530.0,68.85,70.6,76.8,call,2021-04-01,0.06575342465753424,1.0228729248046875
TSLA210401C00540000,2021-03-08 19:43:03,540.0,62.9,64.85,66.9,call,2021-04-01,0.06575342465753424,0.9462738037109375
TSLA210401C00550000,2021-03-08 20:28:23,550.0,57.25,59.1,59.8,call,2021-04-01,0.06575342465753424,0.9221649169921875
TSLA210401C00560000,2021-03-08 20:56:57,560.0,51.95,53.7,54.08,call,2021-04-01,0.06575342465753424,0.9234237670898438
TSLA210401C00570000,2021-03-08 20:40:57,570.0,46.95,48.65,48.7,call,2021-04-01,0.06575342465753424,0.9002304077148438
TSLA210401C00580000,2021-03-08 20:34:53,580.0,42.4,43.8,43.7,call,2021-04-01,0.06575342465753424,0.87127685546875
TSLA210401C00590000,2021-03-08 20:37:39,590.0,38.0,39.6,39.0,call,2021-04-01,0.06575342465753424,0.84808349609375
TSLA210401C00595000,2021-03-08 20:09:26,595.0,35.9,37.5,38.8,call,2021-04-01,0.06575342465753424,0.8740615844726562
TSLA210401C00600000,2021-03-08 20:59:02,600.0,34.25,35.6,35.4,call,2021-04-01,0.06575342465753424,0.8443832397460938
TSLA210401C00605000,2021-03-08 20:58:17,605.0,32.1,33.75,33.99,call,2021-04-01,0.06575342465753424,0.8492660522460938
TSLA210401C00610000,2021-03-08 20:57:20,610.0,30.25,31.95,32.17,call,2021-04-01,0.06575342465753424,0.8470916748046875
TSLA210401C00615000,2021-03-08 20:26:27,615.0,28.55,30.25,29.26,call,2021-04-01,0.06575342465753424,0.8263015747070312
TSLA210401P00510000,2021-03-08 20:53:45,510.0,29.05,30.45,29.04,put,2021-04-01,0.06575342465753424,0.9258651733398438
TSLA210401P00520000,2021-03-08 20:53:45,520.0,32.4,33.85,32.34,put,2021-04-01,0.06575342465753424,0.9091567993164062
TSLA210401P00530000,2021-03-08 20:29:25,530.0,36.05,37.5,35.6,put,2021-04-01,0.06575342465753424,0.89202880859375
TSLA210401P00540000,2021-03-08 20:51:29,540.0,40.05,41.45,39.55,put,2021-04-01,0.06575342465753424,0.8879470825195312
TSLA210401P00550000,2021-03-08 20:36:46,550.0,44.4,45.75,44.3,put,2021-04-01,0.06575342465753424,0.8984756469726562
TSLA210401P00560000,2021-03-08 20:55:53,560.0,48.8,50.55,50.25,put,2021-04-01,0.06575342465753424,0.9301567077636719
TSLA210401P00570000,2021-03-08 20:59:29,570.0,54.0,55.55,54.22,put,2021-04-01,0.06575342465753424,0.8940505981445312
TSLA210401P00580000,2021-03-08 20:16:58,580.0,59.25,60.9,59.07,put,2021-04-01,0.06575342465753424,0.8628463745117188
TSLA210401P00590000,2021-03-08 20:32:06,590.0,64.85,66.6,63.82,put,2021-04-01,0.06575342465753424,0.8304977416992188
TSLA210401P00595000,2021-03-08 20:29:55,595.0,67.8,69.55,64.83,put,2021-04-01,0.06575342465753424,0.7908248901367188
TSLA210401P00600000,2021-03-08 20:46:38,600.0,70.8,72.65,72.1,put,2021-04-01,0.06575342465753424,0.859832763671875
TSLA210401P00605000,2021-03-08 20:15:37,605.0,73.9,75.8,73.95,put,2021-04-01,0.06575342465753424,0.8348464965820312
TSLA210401P00610000,2021-03-08 20:34:57,610.0,77.1,79.05,73.88,put,2021-04-01,0.06575342465753424,0.7771873474121094
TSLA210401P00615000,2021-03-08 18:11:42,615.0,80.4,82.35,71.74,put,2021-04-01,0.06575342465753424,0.6848526000976562
TSLA210409C00510000,2021-03-05 17:44:55,510.0,85.95,88.95,114.0,call,2021-04-09,0.08767123287671233,1.3068389892578125
TSLA210409C00520000,2021-03-08 20:47:00,520.0,79.5,82.6,82.75,call,2021-04-09,0.08767123287671233,0.8856391906738281
TSLA210409C00530000,2021-03-08 20:29:38,530.0,73.55,76.4,74.0,call,2021-04-09,0.08767123287671233,0.8371734619140625
TSLA210409C00540000,2021-03-08 20:10:35,540.0,67.8,70.5,69.7,call,2021-04-09,0.08767123287671233,0.8606338500976562
TSLA210409C00550000,2021-03-05 19:51:13,550.0,62.35,64.7,71.0,call,2021-04-09,0.08767123287671233,0.9720611572265625
TSLA210409C00560000,2021-03-08 20:50:57,560.0,57.1,59.7,59.75,call,2021-04-09,0.08767123287671233,0.8850860595703125
TSLA210409C00570000,2021-03-08 20:57:36,570.0,53.0,54.65,54.76,call,2021-04-09,0.08767123287671233,0.8703231811523438
TSLA210409C00580000,2021-03-08 20:53:06,580.0,47.6,49.85,50.3,call,2021-04-09,0.08767123287671233,0.8527374267578125
TSLA210409C00590000,2021-03-08 20:55:18,590.0,43.3,45.5,45.85,call,2021-04-09,0.08767123287671233,0.8356666564941406
TSLA210409C00600000,2021-03-08 20:56:50,600.0,40.0,41.65,40.55,call,2021-04-09,0.08767123287671233,0.806121826171875
TSLA210409C00605000,2021-03-08 19:03:52,605.0,37.45,39.55,40.74,call,2021-04-09,0.08767123287671233,0.83404541015625
TSLA210409C00610000,2021-03-08 20:55:18,610.0,35.45,37.6,37.85,call,2021-04-09,0.08767123287671233,0.8158493041992188
TSLA210409C00615000,2021-03-08 19:07:06,615.0,33.8,36.1,38.52,call,2021-04-09,0.08767123287671233,0.8506011962890625
TSLA210409P00510000,2021-03-08 20:23:13,510.0,33.7,35.45,34.93,put,2021-04-09,0.08767123287671233,0.900726318359375
TSLA210409P00520000,2021-03-08 20:30:22,520.0,37.2,39.05,38.5,put,2021-04-09,0.08767123287671233,0.8898162841796875
TSLA210409P00530000,2021-03-08 20:28:30,530.0,41.2,42.85,41.35,put,2021-04-09,0.08767123287671233,0.8675384521484375
TSLA210409P00540000,2021-03-08 20:58:29,540.0,45.4,47.05,45.85,put,2021-04-09,0.08767123287671233,0.872039794921875
TSLA210409P00550000,2021-03-08 20:59:33,550.0,49.95,51.55,50.2,put,2021-04-09,0.08767123287671233,0.8740615844726562
TSLA210409P00560000,2021-03-08 20:55:51,560.0,54.7,56.4,54.35,put,2021-04-09,0.08767123287671233,0.8725357055664062
TSLA210409P00570000,2021-03-08 20:17:44,570.0,59.0,61.5,59.22,put,2021-04-09,0.08767123287671233,0.854339599609375
TSLA210409P00580000,2021-03-08 20:54:01,580.0,64.25,66.85,63.92,put,2021-04-09,0.08767123287671233,0.8245086669921875
TSLA210409P00590000,2021-03-08 20:58:48,590.0,70.2,72.65,70.35,put,2021-04-09,0.08767123287671233,0.8214187622070312
TSLA210409P00600000,2021-03-08 20:59:20,600.0,76.2,78.7,75.85,put,2021-04-09,0.08767123287671233,0.804443359375
TSLA210409P00605000,2021-03-08 18:04:03,605.0,79.2,81.7,66.6,put,2021-04-09,0.08767123287671233,0.6172561645507812
TSLA210409P00610000,2021-03-08 20:44:12,610.0,81.9,85.0,81.3,put,2021-04-09,0.08767123287671233,0.78704833984375
TSLA210409P00615000,2021-03-08 18:41:00,615.0,85.4,88.15,76.98,put,2021-04-09,0.08767123287671233,0.6743621826171875
TSLA210416C00520000,2021-03-08 20:41:09,520.0,84.15,85.95,87.55,call,2021-04-16,0.10684931506849316,0.8701705932617188
TSLA210416C00540000,2021-03-08 20:40:03,540.0,72.6,74.3,77.4,call,2021-04-16,0.10684931506849316,0.888214111328125
TSLA210416C00550000,2021-03-08 20:47:31,550.0,67.25,68.6,68.09,call,2021-04-16,0.10684931506849316,0.8363151550292969
TSLA210416C00555000,2021-03-08 20:48:44,555.0,64.7,66.25,65.05,call,2021-04-16,0.10684931506849316,0.8337783813476562
TSLA210416C00560000,2021-03-08 20:59:38,560.0,62.1,63.65,63.0,call,2021-04-16,0.10684931506849316,0.8452796936035156
TSLA210416C00565000,2021-03-08 20:36:16,565.0,59.75,61.2,60.8,call,2021-04-16,0.10684931506849316,0.8477020263671875
TSLA210416C00570000,2021-03-08 20:59:36,570.0,57.35,58.8,58.01,call,2021-04-16,0.10684931506849316,0.8315658569335938
TSLA210416C00575000,2021-03-08 20:58:44,575.0,54.9,56.25,56.3,call,2021-04-16,0.10684931506849316,0.8306884765625
TSLA210416C00580000,2021-03-08 20:45:27,580.0,52.7,54.0,54.08,call,2021-04-16,0.10684931506849316,0.8227157592773438
TSLA210416C00585000,2021-03-08 20:49:46,585.0,50.55,52.0,52.4,call,2021-04-16,0.10684931506849316,0.822296142578125
TSLA210416C00590000,2021-03-08 20:59:03,590.0,48.4,49.65,49.55,call,2021-04-16,0.10684931506849316,0.8057594299316406
TSLA210416C00595000,2021-03-08 20:40:43,595.0,46.3,47.6,49.55,call,2021-04-16,0.10684931506849316,0.8284378051757812
TSLA210416C00600000,2021-03-08 20:58:32,600.0,44.4,45.6,44.95,call,2021-04-16,0.10684931506849316,0.7881736755371094
TSLA210416C00605000,2021-03-08 20:57:53,605.0,42.35,43.9,44.05,call,2021-04-16,0.10684931506849316,0.798492431640625
TSLA210416C00610000,2021-03-08 20:39:33,610.0,40.7,42.0,42.17,call,2021-04-16,0.10684931506849316,0.7954788208007812
TSLA210416C00615000,2021-03-08 20:59:43,615.0,38.85,40.2,39.45,call,2021-04-16,0.10684931506849316,0.7812118530273438
TSLA210416P00520000,2021-03-08 20:57:30,520.0,41.4,42.5,40.9,put,2021-04-16,0.10684931506849316,0.843353271484375
TSLA210416P00540000,2021-03-08 20:52:57,540.0,49.6,50.85,50.47,put,2021-04-16,0.10684931506849316,0.858917236328125
TSLA210416P00550000,2021-03-08 20:59:27,550.0,54.0,55.55,54.1,put,2021-04-16,0.10684931506849316,0.8498764038085938
TSLA210416P00555000,2021-03-08 20:59:27,555.0,56.45,57.95,56.5,put,2021-04-16,0.10684931506849316,0.8536911010742188
TSLA210416P00560000,2021-03-08 20:58:56,560.0,58.9,60.4,58.99,put,2021-04-16,0.10684931506849316,0.8584403991699219
TSLA210416P00565000,2021-03-08 20:58:56,565.0,61.65,62.95,61.31,put,2021-04-16,0.10684931506849316,0.8523368835449219
TSLA210416P00570000,2021-03-08 20:54:37,570.0,64.2,65.6,63.69,put,2021-04-16,0.10684931506849316,0.8388137817382812
TSLA210416P00575000,2021-03-08 20:58:44,575.0,66.75,68.15,66.5,put,2021-04-16,0.10684931506849316,0.8314132690429688
TSLA210416P00580000,2021-03-08 20:47:33,580.0,69.35,70.95,68.05,put,2021-04-16,0.10684931506849316,0.80657958984375
TSLA210416P00585000,2021-03-08 20:14:05,585.0,72.1,73.8,72.9,put,2021-04-16,0.10684931506849316,0.8275985717773438
TSLA210416P00590000,2021-03-08 20:52:02,590.0,75.1,76.65,74.75,put,2021-04-16,0.10684931506849316,0.8071517944335938
TSLA210416P00595000,2021-03-08 20:49:58,595.0,78.0,79.65,78.05,put,2021-04-16,0.10684931506849316,0.806732177734375
TSLA210416P00600000,2021-03-08 20:58:25,600.0,81.15,82.65,80.4,put,2021-04-16,0.10684931506849316,0.7933807373046875
TSLA210416P00605000,2021-03-08 20:58:07,605.0,83.85,85.7,83.25,put,2021-04-16,0.10684931506849316,0.7869338989257812
TSLA210416P00610000,2021-03-08 20:46:24,610.0,87.2,88.9,87.5,put,2021-04-16,0.10684931506849316,0.7994461059570312
TSLA210416P00615000,2021-03-08 20:57:30,615.0,90.4,92.0,89.6,put,2021-04-16,0.10684931506849316,0.7829666137695312
TSLA210423C00550000,2021-03-08 20:36:03,550.0,67.5,74.15,73.5,call,2021-04-23,0.12602739726027398,0.839080810546875
TSLA210423C00555000,2021-03-08 20:08:54,555.0,65.0,71.9,70.0,call,2021-04-23,0.12602739726027398,0.83038330078125
TSLA210423C00560000,2021-03-08 20:52:55,560.0,62.5,69.4,69.0,call,2021-04-23,0.12602739726027398,0.8544349670410156
TSLA210423C00565000,2021-03-08 20:55:42,565.0,64.0,68.0,66.0,call,2021-04-23,0.12602739726027398,0.8459281921386719
TSLA210423C00570000,2021-03-08 20:57:36,570.0,57.55,66.1,63.77,call,2021-04-23,0.12602739726027398,0.8380508422851562
TSLA210423C00575000,2021-03-08 20:56:36,575.0,58.7,64.7,61.19,call,2021-04-23,0.12602739726027398,0.8257102966308594
TSLA210423C00580000,2021-03-08 20:57:47,580.0,53.0,60.15,59.6,call,2021-04-23,0.12602739726027398,0.8262062072753906
TSLA210423C00585000,2021-03-08 19:22:29,585.0,54.15,60.4,61.38,call,2021-04-23,0.12602739726027398,0.8697128295898438
TSLA210423C00590000,2021-03-08 18:27:02,590.0,52.1,58.0,58.0,call,2021-04-23,0.12602739726027398,0.8472442626953125
TSLA210423C00595000,2021-03-08 20:34:21,595.0,50.1,53.8,53.82,call,2021-04-23,0.12602739726027398,0.8148574829101562
TSLA210423C00600000,2021-03-08 20:59:35,600.0,48.2,54.5,50.0,call,2021-04-23,0.12602739726027398,0.7873344421386719
TSLA210423C00605000,2021-03-08 18:17:41,605.0,46.15,52.5,50.45,call,2021-04-23,0.12602739726027398,0.8135223388671875
TSLA210423C00610000,2021-03-08 20:50:38,610.0,44.35,48.0,46.5,call,2021-04-23,0.12602739726027398,0.7846450805664062
TSLA210423C00615000,2021-03-08 19:05:19,615.0,39.05,46.15,46.0,call,2021-04-23,0.12602739726027398,0.7988166809082031
TSLA210423P00550000,2021-03-08 20:57:27,550.0,54.5,60.65,58.74,put,2021-04-23,0.12602739726027398,0.845947265625
TSLA210423P00555000,2021-03-08 17:40:43,555.0,59.7,65.45,55.07,put,2021-04-23,0.12602739726027398,0.7695770263671875
TSLA210423P00560000,2021-03-08 20:42:02,560.0,60.6,68.05,64.5,put,2021-04-23,0.12602739726027398,0.8645248413085938
TSLA210423P00565000,2021-03-08 20:55:25,565.0,65.45,67.95,65.55,put,2021-04-23,0.12602739726027398,0.8419227600097656
TSLA210423P00570000,2021-03-08 20:26:26,570.0,68.0,71.6,67.55,put,2021-04-23,0.12602739726027398,0.8243370056152344
TSLA210423P00575000,2021-03-08 20:57:27,575.0,70.55,74.35,70.78,put,2021-04-23,0.12602739726027398,0.82275390625
TSLA210423P00580000,2021-03-08 20:52:03,580.0,70.0,77.15,74.55,put,2021-04-23,0.12602739726027398,0.828094482421875
TSLA210423P00585000,2021-03-08 17:04:29,585.0,75.9,79.35,67.4,put,2021-04-23,0.12602739726027398,0.6944084167480469
TSLA210423P00590000,2021-03-08 20:05:03,590.0,75.5,82.25,79.41,put,2021-04-23,0.12602739726027398,0.8046340942382812
TSLA210423P00595000,2021-03-08 20:40:57,595.0,78.5,85.25,81.1,put,2021-04-23,0.12602739726027398,0.7837295532226562
TSLA210423P00600000,2021-03-08 20:35:34,600.0,81.9,89.0,82.4,put,2021-04-23,0.12602739726027398,0.7581520080566406
TSLA210423P00605000,2021-03-08 16:05:57,605.0,84.9,92.25,72.73,put,2021-04-23,0.12602739726027398,0.5962753295898438
TSLA210423P00610000,2021-03-08 18:22:07,610.0,87.65,94.6,85.0,put,2021-04-23,0.12602739726027398,0.7077407836914062
TSLA210423P00615000,2021-03-08 16:11:08,615.0,91.0,97.6,95.95,put,2021-04-23,0.12602739726027398,0.80230712890625
TSLA210521C00525000,2021-03-08 19:46:59,525.0,98.7,100.8,102.7,call,2021-05-21,0.20273972602739726,0.8147430419921875
TSLA210521C00550000,2021-03-08 20:59:08,550.0,85.9,87.8,87.6,call,2021-05-21,0.20273972602739726,0.8016204833984375
TSLA210521C00575000,2021-03-08 20:59:03,575.0,74.95,76.1,75.76,call,2021-05-21,0.20273972602739726,0.7929039001464844
TSLA210521C00600000,2021-03-08 20:59:35,600.0,63.85,65.55,64.95,call,2021-05-21,0.20273972602739726,0.7635498046875
TSLA210521P00525000,2021-03-08 20:53:52,525.0,60.85,62.15,60.45,put,2021-05-21,0.20273972602739726,0.8066558837890625
TSLA210521P00550000,2021-03-08 20:56:44,550.0,72.9,74.25,72.35,put,2021-05-21,0.20273972602739726,0.8162307739257812
TSLA210521P00575000,2021-03-08 20:53:52,575.0,85.85,87.5,85.25,put,2021-05-21,0.20273972602739726,0.8028984069824219
TSLA210521P00600000,2021-03-08 20:56:44,600.0,100.5,102.3,99.85,put,2021-05-21,0.20273972602739726,0.7789230346679688
TSLA210618C00510000,2021-03-05 17:04:14,510.0,115.85,118.0,122.25,call,2021-06-18,0.27945205479452057,0.792388916015625
TSLA210618C00515000,2021-03-05 18:04:19,515.0,113.1,115.25,143.9,call,2021-06-18,0.27945205479452057,1.0213851928710938
