contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
GE210319P00015000,2021-03-08 20:51:47,15.0,1.04,1.07,1.07,put,2021-03-19,0.030136986301369864,0.5712890625
GE210319P00015500,2021-03-08 20:05:03,15.5,1.44,1.49,1.43,put,2021-03-19,0.030136986301369864,0.5078125
GE210326C00013000,2021-03-08 20:58:22,13.0,1.34,1.41,1.37,call,2021-03-26,0.049315068493150684,0.49072265625
GE210326C00013500,2021-03-08 20:58:31,13.5,0.99,1.05,1.0,call,2021-03-26,0.049315068493150684,0.474853515625
GE210326C00014000,2021-03-08 20:40:59,14.0,0.7,0.73,0.75,call,2021-03-26,0.049315068493150684,0.518798828125
GE210326C00014500,2021-03-08 20:55:30,14.5,0.47,0.5,0.5,call,2021-03-26,0.049315068493150684,0.49560546875
GE210326C00015000,2021-03-08 20:53:16,15.0,0.31,0.34,0.34,call,2021-03-26,0.049315068493150684,0.5126953125
GE210326C00015500,2021-03-08 20:42:10,15.5,0.21,0.23,0.24,call,2021-03-26,0.049315068493150684,0.5419921875
GE210326P00013000,2021-03-08 20:48:51,13.0,0.19,0.22,0.2,put,2021-03-26,0.049315068493150684,0.52001953125
GE210326P00013500,2021-03-08 20:58:25,13.5,0.33,0.35,0.35,put,2021-03-26,0.049315068493150684,0.51025390625
GE210326P00014000,2021-03-08 20:59:30,14.0,0.52,0.55,0.54,put,2021-03-26,0.049315068493150684,0.50537109375
GE210326P00014500,2021-03-08 20:52:21,14.5,0.79,0.83,0.78,put,2021-03-26,0.049315068493150684,0.4736328125
GE210326P00015000,2021-03-08 20:19:54,15.0,1.13,1.17,1.12,put,2021-03-26,0.049315068493150684,0.49072265625
GE210401C00013000,2021-03-08 20:51:05,13.0,1.41,1.49,1.42,call,2021-04-01,0.06575342465753424,0.47607421875
GE210401C00013500,2021-03-08 20:54:48,13.5,1.06,1.11,1.09,call,2021-04-01,0.06575342465753424,0.4736328125
GE210401C00014000,2021-03-08 20:38:59,14.0,0.76,0.8,0.82,call,2021-04-01,0.06575342465753424,0.496826171875
GE210401C00014500,2021-03-08 20:59:06,14.5,0.55,0.58,0.55,call,2021-04-01,0.06575342465753424,0.462646484375
GE210401C00015000,2021-03-08 20:58:21,15.0,0.39,0.41,0.39,call,2021-04-01,0.06575342465753424,0.47607421875
GE210401C00015500,2021-03-08 20:46:51,15.5,0.27,0.3,0.29,call,2021-04-01,0.06575342465753424,0.517578125
GE210401P00013000,2021-03-08 20:58:35,13.0,0.24,0.27,0.26,put,2021-04-01,0.06575342465753424,0.52001953125
GE210401P00013500,2021-03-08 20:44:34,13.5,0.39,0.42,0.39,put,2021-04-01,0.06575342465753424,0.4736328125
GE210401P00014000,2021-03-08 20:49:03,14.0,0.59,0.63,0.6,put,2021-04-01,0.06575342465753424,0.4833984375
GE210401P00014500,2021-03-08 18:01:11,14.5,0.86,0.91,0.9,put,2021-04-01,0.06575342465753424,0.496826171875
GE210401P00015000,2021-03-08 20:39:16,15.0,1.2,1.24,1.19,put,2021-04-01,0.06575342465753424,0.47607421875
GE210409C00013000,2021-03-08 19:22:31,13.0,1.45,1.54,1.51,call,2021-04-09,0.08767123287671233,0.48095703125
GE210409C00013500,2021-03-08 20:20:11,13.5,1.12,1.19,1.14,call,2021-04-09,0.08767123287671233,0.43701171875
GE210409C00014000,2021-03-08 20:56:07,14.0,0.85,0.89,0.87,call,2021-04-09,0.08767123287671233,0.457763671875
GE210409C00014500,2021-03-08 20:23:46,14.5,0.62,0.66,0.65,call,2021-04-09,0.08767123287671233,0.457763671875
GE210409C00015000,2021-03-08 20:36:56,15.0,0.46,0.5,0.48,call,2021-04-09,0.08767123287671233,0.4638671875
GE210409C00015500,2021-03-08 19:41:06,15.5,0.33,0.36,0.36,call,2021-04-09,0.08767123287671233,0.498046875
GE210409P00013000,2021-03-08 19:54:05,13.0,0.31,0.34,0.32,put,2021-04-09,0.08767123287671233,0.4931640625
GE210409P00013500,2021-03-08 18:15:38,13.5,0.46,0.5,0.47,put,2021-04-09,0.08767123287671233,0.462646484375
GE210409P00014000,2021-03-08 20:04:45,14.0,0.67,0.72,0.7,put,2021-04-09,0.08767123287671233,0.4833984375
GE210409P00014500,2021-03-08 20:52:28,14.5,0.95,0.99,0.95,put,2021-04-09,0.08767123287671233,0.4638671875
GE210409P00015000,2021-03-05 16:14:34,15.0,1.27,1.33,1.31,put,2021-04-09,0.08767123287671233,0.487060546875
GE210416C00013000,2021-03-08 20:58:01,13.0,1.55,1.56,1.56,call,2021-04-16,0.10684931506849316,0.46142578125
GE210416C00014000,2021-03-08 20:59:19,14.0,0.95,0.98,0.95,call,2021-04-16,0.10684931506849316,0.45654296875
GE210416C00015000,2021-03-08 20:58:18,15.0,0.55,0.56,0.55,call,2021-04-16,0.10684931506849316,0.455322265625
GE210416P00013000,2021-03-08 20:59:06,13.0,0.37,0.39,0.39,put,2021-04-16,0.10684931506849316,0.489501953125
GE210416P00014000,2021-03-08 20:35:10,14.0,0.76,0.79,0.76,put,2021-04-16,0.10684931506849316,0.4736328125
GE210416P00015000,2021-03-08 20:08:39,15.0,1.36,1.39,1.39,put,2021-04-16,0.10684931506849316,0.487060546875
GE210423C00013000,2021-03-08 20:10:33,13.0,1.54,1.75,1.58,call,2021-04-23,0.12602739726027398,0.433349609375
GE210423C00013500,2021-03-08 20:18:28,13.5,1.16,1.34,1.25,call,2021-04-23,0.12602739726027398,0.41748046875
GE210423C00014000,2021-03-08 20:59:34,14.0,1.01,1.06,1.03,call,2021-04-23,0.12602739726027398,0.4595947265625
GE210423C00014500,2021-03-08 20:57:01,14.5,0.78,0.83,0.8,call,2021-04-23,0.12602739726027398,0.4541015625
GE210423C00015000,2021-03-08 20:41:24,15.0,0.6,0.66,0.67,call,2021-04-23,0.12602739726027398,0.477294921875
GE210423C00015500,2021-03-08 20:56:37,15.5,0.46,0.51,0.48,call,2021-04-23,0.12602739726027398,0.47119140625
GE210423P00013000,2021-03-08 18:35:16,13.0,0.39,0.49,0.42,put,2021-04-23,0.12602739726027398,0.467529296875
GE210423P00013500,2021-03-08 20:48:49,13.5,0.59,0.65,0.62,put,2021-04-23,0.12602739726027398,0.46875
GE210423P00014000,2021-03-08 20:39:53,14.0,0.78,0.9,0.85,put,2021-04-23,0.12602739726027398,0.484619140625
GE210618C00013000,2021-03-08 20:58:22,13.0,2.0,2.09,2.06,call,2021-06-18,0.27945205479452057,0.450439453125
GE210618C00014000,2021-03-08 20:59:16,14.0,1.52,1.53,1.53,call,2021-06-18,0.27945205479452057,0.469970703125
GE210618C00015000,2021-03-08 20:59:30,15.0,1.05,1.13,1.11,call,2021-06-18,0.27945205479452057,0.457763671875
GE210618P00013000,2021-03-08 20:58:03,13.0,0.84,0.88,0.85,put,2021-06-18,0.27945205479452057,0.479736328125
GE210618P00014000,2021-03-08 20:48:40,14.0,1.28,1.34,1.3,put,2021-06-18,0.27945205479452057,0.4937744140625
GE210618P00015000,2021-03-08 20:49:05,15.0,1.86,1.93,1.92,put,2021-06-18,0.27945205479452057,0.4931640625
