strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-06-30,2021-07-16,2021-08-20,2021-09-17,2021-09-30,2021-12-17,2021-12-31
54.0,0.3515625,0.3974609375,0.3203125,0.328125,0.32421875,0.3151041666666667,0.318359375,0.28125,0.2890625,0.294921875,0.2958984375,0.287109375,0.287109375,0.275390625
54.5,0.3359375,0.3756510416666667,0.33984375,0.33203125,0.33203125,0.31087239583333337,0.30859375,0.28515625,0.2880859375,0.291015625,0.2965494791666667,0.287109375,0.28466796875,0.2685546875
55.0,0.34375,0.35384114583333337,0.31640625,0.3310546875,0.3046875,0.306640625,0.30078125,0.2890625,0.287109375,0.287109375,0.2972005208333333,0.287109375,0.2822265625,0.26171875
55.5,0.375,0.33203125,0.3671875,0.330078125,0.31640625,0.3056640625,0.35546875,0.296875,0.2900390625,0.2900390625,0.2978515625,0.28857421875,0.2841796875,0.24951171875
56.0,0.375,0.34375,0.3359375,0.35546875,0.345703125,0.3046875,0.3203125,0.3046875,0.29296875,0.29296875,0.2985026041666667,0.2900390625,0.2861328125,0.2373046875
56.5,0.3984375,0.34375,0.33984375,0.3046875,0.3359375,0.3056640625,0.32421875,0.296875,0.29296875,0.29443359375,0.2991536458333333,0.294921875,0.2841796875,0.2568359375
57.0,0.421875,0.359375,0.341796875,0.33203125,0.3125,0.306640625,0.328125,0.2890625,0.29296875,0.2958984375,0.2998046875,0.2998046875,0.2822265625,0.2763671875
57.5,0.4296875,0.3671875,0.34375,0.3359375,0.322265625,0.3056640625,0.3173828125,0.296875,0.291015625,0.29931640625,0.30224609375,0.30224609375,0.28564453125,0.2373046875
58.0,0.4375,0.375,0.34375,0.33984375,0.33203125,0.3046875,0.306640625,0.3046875,0.2890625,0.302734375,0.3046875,0.3046875,0.2890625,0.1982421875
58.5,0.46875,0.3828125,0.3515625,0.3411458333333333,0.3333333333333333,0.314453125,0.31640625,0.310546875,0.298828125,0.3076171875,0.3017578125,0.31640625,0.2890625,0.24462890625
59.0,0.5,0.390625,0.36328125,0.3424479166666667,0.3346354166666667,0.32421875,0.326171875,0.31640625,0.30859375,0.3125,0.298828125,0.328125,0.2890625,0.291015625
60.0,0.5,0.390625,0.375,0.34375,0.3359375,0.3203125,0.3359375,0.30859375,0.30078125,0.298828125,0.3046875,0.291015625,0.2890625,0.283203125
61.0,0.5625,0.4375,0.3875,0.34375,0.3359375,0.32421875,0.3359375,0.30859375,0.3078125,0.31640625,0.310546875,0.236328125,0.296875,0.1884765625
62.0,0.625,0.4375,0.4,0.34375,0.3359375,0.3359375,0.3359375,0.328125,0.31484375,0.302734375,0.298828125,0.30859375,0.287109375,0.251953125
63.0,0.6875,0.4375,0.4125,0.34375,0.3359375,0.3385416666666667,0.3359375,0.3125,0.321875,0.32421875,0.314453125,0.25390625,0.2763671875,0.212890625
64.0,0.75,0.5,0.425,0.34375,0.3359375,0.3411458333333333,0.3359375,0.328125,0.32890625,0.306640625,0.318359375,0.283203125,0.2841796875,0.2431640625
65.0,0.8125,0.53125,0.4375,0.34375,0.3359375,0.34375,0.3359375,0.34375,0.3359375,0.3203125,0.31640625,0.3125,0.2919921875,0.2734375
66.0,0.8125,0.5625,0.4375,0.34375,0.3359375,0.375,0.3359375,0.34375,0.340625,0.32421875,0.31640625,0.3125,0.294140625,0.2734375
67.0,0.8125,0.5,0.4375,0.34375,0.3359375,0.375,0.3359375,0.34375,0.3453125,0.33984375,0.318359375,0.3125,0.2962890625,0.2734375
68.0,0.8125,0.625,0.4375,0.34375,0.3359375,0.390625,0.3359375,0.34375,0.35,0.35546875,0.25,0.3125,0.2984375,0.2734375
69.0,0.8125,0.6875,0.4375,0.34375,0.3359375,0.4375,0.3359375,0.34375,0.3546875,0.349609375,0.30078125,0.3125,0.3005859375,0.2734375
70.0,0.8125,0.5,0.4375,0.34375,0.3359375,0.421875,0.3359375,0.34375,0.359375,0.34375,0.337890625,0.3125,0.302734375,0.2734375
71.0,0.8125,0.6875,0.4375,0.34375,0.3359375,0.421875,0.3359375,0.34375,0.359375,0.34375,0.2734375,0.3125,0.30078125,0.2734375
72.0,0.8125,0.75,0.4375,0.34375,0.3359375,0.4375,0.3359375,0.34375,0.359375,0.34375,0.296875,0.3125,0.298828125,0.2734375
75.0,0.8125,0.5,0.4375,0.34375,0.3359375,0.25,0.3359375,0.34375,0.359375,0.34375,0.35546875,0.3125,0.296875,0.2734375
76.0,0.8125,0.5,0.4375,0.34375,0.3359375,0.5,0.3359375,0.34375,0.359375,0.34375,0.359375,0.3125,0.296875,0.2734375
77.0,0.8125,0.5,0.4375,0.34375,0.3359375,0.46875,0.3359375,0.34375,0.359375,0.34375,0.359375,0.3125,0.296875,0.2734375
78.0,0.8125,0.5,0.4375,0.34375,0.3359375,0.5,0.3359375,0.34375,0.359375,0.34375,0.3515625,0.3125,0.296875,0.2734375
80.0,0.8125,0.5,0.4375,0.34375,0.3359375,0.5,0.3359375,0.34375,0.359375,0.34375,0.37890625,0.3125,0.296875,0.2734375
