contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
IWM210312C00217500,2021-03-08 20:57:01,217.5,5.05,5.24,4.6,call,2021-03-12,0.010958904109589041,0.42572021484375
IWM210312C00218000,2021-03-08 20:33:42,218.0,4.73,4.91,4.7,call,2021-03-12,0.010958904109589041,0.4718017578125
IWM210312C00219000,2021-03-08 21:13:56,219.0,4.12,4.28,4.34,call,2021-03-12,0.010958904109589041,0.493316650390625
IWM210312C00220000,2021-03-08 20:42:31,220.0,3.53,3.69,3.15,call,2021-03-12,0.010958904109589041,0.401611328125
IWM210312C00221000,2021-03-08 21:12:49,221.0,2.99,3.13,2.99,call,2021-03-12,0.010958904109589041,0.42510986328125
IWM210312C00222000,2021-03-08 21:05:44,222.0,2.49,2.63,2.29,call,2021-03-12,0.010958904109589041,0.3887939453125
IWM210312C00222500,2021-03-08 20:49:33,222.5,2.25,2.39,2.2,call,2021-03-12,0.010958904109589041,0.39947509765625
IWM210312C00223000,2021-03-08 21:13:40,223.0,2.03,2.16,2.17,call,2021-03-12,0.010958904109589041,0.41656494140625
IWM210312C00224000,2021-03-08 21:13:54,224.0,1.63,1.7,1.73,call,2021-03-12,0.010958904109589041,0.40924072265625
IWM210312C00225000,2021-03-08 21:13:27,225.0,1.29,1.39,1.35,call,2021-03-12,0.010958904109589041,0.399169921875
IWM210312C00226000,2021-03-08 21:03:47,226.0,0.98,1.08,0.94,call,2021-03-12,0.010958904109589041,0.3594970703125
IWM210312C00227000,2021-03-08 20:35:25,227.0,0.74,0.82,0.75,call,2021-03-12,0.010958904109589041,0.3564453125
IWM210312C00227500,2021-03-08 20:22:30,227.5,0.64,0.72,0.66,call,2021-03-12,0.010958904109589041,0.35552978515625
IWM210312C00228000,2021-03-08 20:09:56,228.0,0.55,0.63,0.51,call,2021-03-12,0.010958904109589041,0.3448486328125
IWM210312C00229000,2021-03-08 20:36:47,229.0,0.4,0.45,0.41,call,2021-03-12,0.010958904109589041,0.35614013671875
IWM210312C00230000,2021-03-08 21:13:27,230.0,0.3,0.35,0.34,call,2021-03-12,0.010958904109589041,0.3631591796875
IWM210312C00231000,2021-03-08 21:06:58,231.0,0.21,0.26,0.22,call,2021-03-12,0.010958904109589041,0.338134765625
IWM210312C00232000,2021-03-08 20:51:50,232.0,0.15,0.21,0.18,call,2021-03-12,0.010958904109589041,0.3436279296875
IWM210312C00232500,2021-03-08 21:02:21,232.5,0.12,0.18,0.13,call,2021-03-12,0.010958904109589041,0.3350830078125
IWM210312C00233000,2021-03-08 20:56:39,233.0,0.1,0.16,0.13,call,2021-03-12,0.010958904109589041,0.3448486328125
IWM210312C00234000,2021-03-08 19:33:23,234.0,0.07,0.12,0.09,call,2021-03-12,0.010958904109589041,0.350341796875
IWM210312C00235000,2021-03-08 20:19:00,235.0,0.06,0.1,0.08,call,2021-03-12,0.010958904109589041,0.3662109375
IWM210312C00236000,2021-03-08 21:01:31,236.0,0.03,0.06,0.05,call,2021-03-12,0.010958904109589041,0.35400390625
IWM210312C00237000,2021-03-08 20:46:57,237.0,0.02,0.08,0.05,call,2021-03-12,0.010958904109589041,0.36865234375
IWM210312C00237500,2021-03-08 16:13:34,237.5,0.01,0.05,0.05,call,2021-03-12,0.010958904109589041,0.3759765625
IWM210312C00238000,2021-03-08 18:58:40,238.0,0.0,0.06,0.02,call,2021-03-12,0.010958904109589041,0.341796875
IWM210312C00239000,2021-03-08 19:02:15,239.0,0.0,0.06,0.02,call,2021-03-12,0.010958904109589041,0.3564453125
IWM210312C00240000,2021-03-08 18:58:14,240.0,0.02,0.05,0.03,call,2021-03-12,0.010958904109589041,0.3857421875
IWM210312P00197000,2021-03-08 20:20:57,197.0,0.13,0.18,0.14,put,2021-03-12,0.010958904109589041,0.550537109375
IWM210312P00197500,2021-03-08 20:13:25,197.5,0.14,0.2,0.22,put,2021-03-12,0.010958904109589041,0.572509765625
IWM210312P00198000,2021-03-08 21:01:31,198.0,0.16,0.21,0.21,put,2021-03-12,0.010958904109589041,0.5560302734375
IWM210312P00199000,2021-03-08 20:12:58,199.0,0.19,0.24,0.24,put,2021-03-12,0.010958904109589041,0.54443359375
IWM210312P00199500,2021-03-08 20:57:38,199.5,0.21,0.26,0.25,put,2021-03-12,0.010958904109589041,0.537109375
IWM210312P00200000,2021-03-08 21:13:55,200.0,0.23,0.28,0.25,put,2021-03-12,0.010958904109589041,0.52490234375
IWM210312P00201000,2021-03-08 21:01:54,201.0,0.27,0.32,0.31,put,2021-03-12,0.010958904109589041,0.526123046875
IWM210312P00202000,2021-03-08 21:13:34,202.0,0.32,0.38,0.36,put,2021-03-12,0.010958904109589041,0.523681640625
IWM210312P00202500,2021-03-08 21:01:42,202.5,0.35,0.41,0.39,put,2021-03-12,0.010958904109589041,0.5242919921875
IWM210312P00203000,2021-03-08 21:06:46,203.0,0.38,0.44,0.46,put,2021-03-12,0.010958904109589041,0.5413818359375
IWM210312P00204000,2021-03-08 20:59:32,204.0,0.45,0.51,0.56,put,2021-03-12,0.010958904109589041,0.54046630859375
IWM210312P00205000,2021-03-08 21:10:45,205.0,0.52,0.59,0.6,put,2021-03-12,0.010958904109589041,0.516357421875
IWM210312P00206000,2021-03-08 20:59:39,206.0,0.61,0.69,0.71,put,2021-03-12,0.010958904109589041,0.50445556640625
IWM210312P00207000,2021-03-08 21:04:58,207.0,0.71,0.79,0.8,put,2021-03-12,0.010958904109589041,0.489501953125
IWM210312P00207500,2021-03-08 20:21:16,207.5,0.76,0.85,0.88,put,2021-03-12,0.010958904109589041,0.48797607421875
IWM210312P00208000,2021-03-08 21:05:14,208.0,0.82,0.9,0.93,put,2021-03-12,0.010958904109589041,0.48126220703125
IWM210312P00209000,2021-03-08 21:12:58,209.0,0.95,1.05,1.03,put,2021-03-12,0.010958904109589041,0.4681396484375
IWM210312P00210000,2021-03-08 21:14:25,210.0,1.1,1.2,1.16,put,2021-03-12,0.010958904109589041,0.460205078125
IWM210312P00211000,2021-03-08 20:59:52,211.0,1.26,1.36,1.53,put,2021-03-12,0.010958904109589041,0.49346923828125
IWM210312P00212000,2021-03-08 21:03:46,212.0,1.44,1.55,1.57,put,2021-03-12,0.010958904109589041,0.469970703125
IWM210312P00212500,2021-03-08 20:48:42,212.5,1.52,1.66,1.65,put,2021-03-12,0.010958904109589041,0.457763671875
IWM210312P00213000,2021-03-08 21:12:14,213.0,1.64,1.76,1.77,put,2021-03-12,0.010958904109589041,0.44952392578125
IWM210312P00214000,2021-03-08 21:04:22,214.0,1.86,1.94,2.08,put,2021-03-12,0.010958904109589041,0.4412841796875
IWM210312P00215000,2021-03-08 21:13:05,215.0,2.12,2.24,2.24,put,2021-03-12,0.010958904109589041,0.41595458984375
IWM210312P00216000,2021-03-08 21:14:53,216.0,2.41,2.53,2.45,put,2021-03-12,0.010958904109589041,0.396575927734375
IWM210312P00217000,2021-03-08 20:59:29,217.0,2.76,2.84,3.05,put,2021-03-12,0.010958904109589041,0.421295166015625
IWM210312P00217500,2021-03-08 21:14:08,217.5,2.86,3.01,2.97,put,2021-03-12,0.010958904109589041,0.390625
IWM210312P00218000,2021-03-08 21:06:43,218.0,3.03,3.2,3.36,put,2021-03-12,0.010958904109589041,0.4132080078125
IWM210312P00219000,2021-03-08 21:14:51,219.0,3.4,3.56,3.49,put,2021-03-12,0.010958904109589041,0.377044677734375
IWM210312P00220000,2021-03-08 21:13:12,220.0,3.81,3.97,3.95,put,2021-03-12,0.010958904109589041,0.3582763671875
IWM210312P00221000,2021-03-08 20:32:38,221.0,4.24,4.44,4.76,put,2021-03-12,0.010958904109589041,0.378875732421875
IWM210312P00222000,2021-03-08 20:58:55,222.0,4.71,4.96,5.0,put,2021-03-12,0.010958904109589041,0.33599853515625
IWM210312P00222500,2021-03-08 20:59:28,222.5,4.97,5.22,5.55,put,2021-03-12,0.010958904109589041,0.36224365234375
IWM210312P00223000,2021-03-08 21:04:39,223.0,5.24,5.52,5.58,put,2021-03-12,0.010958904109589041,0.330810546875
IWM210312P00224000,2021-03-08 20:58:34,224.0,5.84,6.09,6.21,put,2021-03-12,0.010958904109589041,0.31585693359375
IWM210312P00225000,2021-03-08 20:14:01,225.0,6.49,6.72,7.26,put,2021-03-12,0.010958904109589041,0.3521728515625
IWM210312P00226000,2021-03-08 20:26:14,226.0,7.17,7.45,7.18,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00227000,2021-03-08 20:44:12,227.0,7.94,8.24,7.88,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00227500,2021-03-08 20:13:16,227.5,8.35,8.62,9.5,put,2021-03-12,0.010958904109589041,0.37933349609375
IWM210312P00228000,2021-03-08 17:36:41,228.0,8.73,9.03,7.06,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00229000,2021-03-08 16:28:56,229.0,9.55,9.87,8.02,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00230000,2021-03-08 19:23:24,230.0,10.43,10.81,10.1,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00231000,2021-03-05 17:18:09,231.0,11.33,11.76,19.76,put,2021-03-12,0.010958904109589041,1.330108642578125
IWM210312P00232000,2021-03-05 16:50:18,232.0,12.27,12.61,14.35,put,2021-03-12,0.010958904109589041,0.55938720703125
IWM210312P00232500,2021-03-04 18:48:35,232.5,12.74,13.15,21.15,put,2021-03-12,0.010958904109589041,1.375579833984375
IWM210312P00233000,2021-03-03 19:55:37,233.0,13.22,13.65,15.05,put,2021-03-12,0.010958904109589041,0.5377197265625
IWM210312P00234000,2021-03-05 16:36:05,234.0,14.19,14.54,12.25,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00235000,2021-03-08 18:52:50,235.0,15.17,15.6,16.0,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00236000,2021-02-22 17:00:02,236.0,16.13,16.59,14.64,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00237000,2021-03-05 20:51:28,237.0,17.13,17.55,19.78,put,2021-03-12,0.010958904109589041,0.7623291015625
IWM210312P00237500,2021-03-04 17:21:17,237.5,17.61,18.05,20.45,put,2021-03-12,0.010958904109589041,0.8026123046875
IWM210312P00238000,2021-02-24 16:00:11,238.0,18.12,18.57,14.0,put,2021-03-12,0.010958904109589041,ITM
IWM210312P00239000,2021-03-08 20:17:09,239.0,19.11,19.56,20.65,put,2021-03-12,0.010958904109589041,0.5804443359375
IWM210312P00240000,2021-03-08 19:54:39,240.0,20.12,20.47,21.5,put,2021-03-12,0.010958904109589041,0.5438232421875
IWM210319C00197000,2021-03-04 18:57:39,197.0,23.2,23.63,15.98,call,2021-03-19,0.030136986301369864,ITM
IWM210319C00198000,2021-03-05 21:00:02,198.0,22.28,22.69,20.63,call,2021-03-19,0.030136986301369864,ITM
IWM210319C00199000,2021-03-05 14:58:38,199.0,21.44,21.68,15.77,call,2021-03-19,0.030136986301369864,ITM
IWM210319C00200000,2021-03-08 17:17:31,200.0,20.54,20.87,20.42,call,2021-03-19,0.030136986301369864,0.50140380859375
IWM210319C00201000,2021-03-05 17:57:42,201.0,19.57,19.98,14.74,call,2021-03-19,0.030136986301369864,ITM
IWM210319C00202000,2021-03-08 17:58:06,202.0,18.77,19.06,20.24,call,2021-03-19,0.030136986301369864,0.65704345703125
IWM210319C00203000,2021-03-08 18:59:03,203.0,17.89,18.18,17.39,call,2021-03-19,0.030136986301369864,0.44036865234375
IWM210319C00204000,2021-03-05 19:02:11,204.0,17.01,17.33,13.79,call,2021-03-19,0.030136986301369864,ITM
IWM210319C00205000,2021-03-08 18:06:12,205.0,16.15,16.47,15.84,call,2021-03-19,0.030136986301369864,0.45013427734375
IWM210319C00206000,2021-03-05 20:27:33,206.0,15.31,15.62,13.11,call,2021-03-19,0.030136986301369864,0.2099609375
IWM210319C00207000,2021-03-08 17:58:06,207.0,14.48,14.74,15.85,call,2021-03-19,0.030136986301369864,0.583343505859375
IWM210319C00208000,2021-03-08 15:58:23,208.0,13.67,13.89,13.11,call,2021-03-19,0.030136986301369864,0.4217529296875
IWM210319C00209000,2021-03-08 19:26:38,209.0,12.87,13.06,13.86,call,2021-03-19,0.030136986301369864,0.5291748046875
IWM210319C00210000,2021-03-08 20:57:58,210.0,12.09,12.37,11.95,call,2021-03-19,0.030136986301369864,0.438690185546875
IWM210319C00211000,2021-03-08 21:13:13,211.0,11.32,11.5,11.45,call,2021-03-19,0.030136986301369864,0.44647216796875
IWM210319C00212000,2021-03-08 20:22:05,212.0,10.57,10.83,10.01,call,2021-03-19,0.030136986301369864,0.389251708984375
IWM210319C00213000,2021-03-08 19:25:42,213.0,9.82,10.1,9.77,call,2021-03-19,0.030136986301369864,0.415191650390625
IWM210319C00214000,2021-03-08 19:52:47,214.0,9.11,9.37,9.06,call,2021-03-19,0.030136986301369864,0.408477783203125
IWM210319C00215000,2021-03-08 21:06:58,215.0,8.41,8.66,8.1,call,2021-03-19,0.030136986301369864,0.38482666015625
IWM210319C00216000,2021-03-08 20:53:56,216.0,7.77,7.96,7.84,call,2021-03-19,0.030136986301369864,0.409088134765625
IWM210319C00217000,2021-03-08 20:57:54,217.0,7.11,7.3,7.01,call,2021-03-19,0.030136986301369864,0.394439697265625
IWM210319C00217500,2021-03-08 18:51:22,217.5,6.8,6.98,6.54,call,2021-03-19,0.030136986301369864,0.3833770751953125
IWM210319C00218000,2021-03-08 21:01:09,218.0,6.48,6.67,6.1,call,2021-03-19,0.030136986301369864,0.37445068359375
IWM210319C00219000,2021-03-08 20:57:14,219.0,5.89,6.06,5.76,call,2021-03-19,0.030136986301369864,0.3887939453125
IWM210319C00220000,2021-03-08 21:08:42,220.0,5.31,5.47,5.16,call,2021-03-19,0.030136986301369864,0.37322998046875
IWM210319C00221000,2021-03-08 21:00:50,221.0,4.75,4.88,4.46,call,2021-03-19,0.030136986301369864,0.351104736328125
IWM210319C00222000,2021-03-08 20:54:02,222.0,4.23,4.34,4.3,call,2021-03-19,0.030136986301369864,0.365142822265625
IWM210319C00222500,2021-03-08 21:05:21,222.5,3.98,4.1,3.85,call,2021-03-19,0.030136986301369864,0.347442626953125
IWM210319C00223000,2021-03-08 21:01:09,223.0,3.73,3.84,3.4,call,2021-03-19,0.030136986301369864,0.32989501953125
IWM210319C00224000,2021-03-08 21:13:28,224.0,3.27,3.37,3.32,call,2021-03-19,0.030136986301369864,0.349273681640625
IWM210319C00225000,2021-03-08 21:13:28,225.0,2.85,2.93,2.89,call,2021-03-19,0.030136986301369864,0.345458984375
IWM210319C00226000,2021-03-08 21:11:38,226.0,2.44,2.53,2.45,call,2021-03-19,0.030136986301369864,0.3409576416015625
IWM210319C00227000,2021-03-08 21:13:28,227.0,2.08,2.13,2.12,call,2021-03-19,0.030136986301369864,0.343780517578125
IWM210319C00227500,2021-03-08 20:49:33,227.5,1.92,1.99,1.96,call,2021-03-19,0.030136986301369864,0.33935546875
IWM210319C00228000,2021-03-08 20:55:22,228.0,1.76,1.81,1.71,call,2021-03-19,0.030136986301369864,0.323028564453125
IWM210319C00229000,2021-03-08 20:31:59,229.0,1.47,1.54,1.27,call,2021-03-19,0.030136986301369864,0.296630859375
IWM210319C00230000,2021-03-08 21:13:28,230.0,1.23,1.27,1.25,call,2021-03-19,0.030136986301369864,0.311279296875
IWM210319C00231000,2021-03-08 21:12:31,231.0,1.0,1.06,0.99,call,2021-03-19,0.030136986301369864,0.30242919921875
IWM210319C00232000,2021-03-08 20:40:58,232.0,0.82,0.88,0.8,call,2021-03-19,0.030136986301369864,0.30059814453125
IWM210319C00232500,2021-03-08 20:48:43,232.5,0.74,0.79,0.68,call,2021-03-19,0.030136986301369864,0.2972412109375
IWM210319C00233000,2021-03-08 20:56:33,233.0,0.67,0.71,0.64,call,2021-03-19,0.030136986301369864,0.301513671875
IWM210319C00234000,2021-03-08 20:01:12,234.0,0.54,0.58,0.52,call,2021-03-19,0.030136986301369864,0.30517578125
IWM210319C00235000,2021-03-08 21:09:29,235.0,0.44,0.47,0.41,call,2021-03-19,0.030136986301369864,0.29296875
IWM210319C00236000,2021-03-08 21:10:45,236.0,0.35,0.38,0.34,call,2021-03-19,0.030136986301369864,0.289306640625
IWM210319C00237000,2021-03-08 20:18:11,237.0,0.28,0.31,0.24,call,2021-03-19,0.030136986301369864,0.27923583984375
IWM210319C00238000,2021-03-08 20:11:06,238.0,0.23,0.26,0.21,call,2021-03-19,0.030136986301369864,0.284423828125
IWM210319C00239000,2021-03-08 20:14:08,239.0,0.18,0.21,0.18,call,2021-03-19,0.030136986301369864,0.2899169921875
IWM210319C00240000,2021-03-08 21:01:10,240.0,0.15,0.18,0.16,call,2021-03-19,0.030136986301369864,0.2972412109375
IWM210319P00197000,2021-03-08 20:14:20,197.0,0.71,0.76,0.8,put,2021-03-19,0.030136986301369864,0.487060546875
IWM210319P00198000,2021-03-08 20:14:19,198.0,0.79,0.84,0.93,put,2021-03-19,0.030136986301369864,0.48187255859375
IWM210319P00199000,2021-03-08 21:14:03,199.0,0.87,0.93,0.9,put,2021-03-19,0.030136986301369864,0.459136962890625
IWM210319P00200000,2021-03-08 21:07:48,200.0,0.97,1.02,1.07,put,2021-03-19,0.030136986301369864,0.45806884765625
IWM210319P00201000,2021-03-08 21:07:06,201.0,1.06,1.13,1.16,put,2021-03-19,0.030136986301369864,0.4486083984375
IWM210319P00202000,2021-03-08 20:41:48,202.0,1.17,1.24,1.17,put,2021-03-19,0.030136986301369864,0.43060302734375
IWM210319P00203000,2021-03-08 20:14:00,203.0,1.29,1.36,1.4,put,2021-03-19,0.030136986301369864,0.43609619140625
IWM210319P00204000,2021-03-08 21:09:11,204.0,1.41,1.49,1.5,put,2021-03-19,0.030136986301369864,0.4278564453125
IWM210319P00205000,2021-03-08 21:05:14,205.0,1.56,1.63,1.74,put,2021-03-19,0.030136986301369864,0.434417724609375
IWM210319P00206000,2021-03-08 20:55:47,206.0,1.71,1.79,1.83,put,2021-03-19,0.030136986301369864,0.42510986328125
IWM210319P00207000,2021-03-08 21:03:02,207.0,1.87,1.95,2.01,put,2021-03-19,0.030136986301369864,0.4254150390625
IWM210319P00208000,2021-03-08 20:19:51,208.0,2.05,2.13,2.21,put,2021-03-19,0.030136986301369864,0.427703857421875
IWM210319P00209000,2021-03-08 20:50:29,209.0,2.25,2.34,2.27,put,2021-03-19,0.030136986301369864,0.414581298828125
IWM210319P00210000,2021-03-08 21:07:18,210.0,2.47,2.57,2.64,put,2021-03-19,0.030136986301369864,0.413665771484375
IWM210319P00211000,2021-03-08 21:11:29,211.0,2.68,2.78,2.84,put,2021-03-19,0.030136986301369864,0.4007720947265625
IWM210319P00212000,2021-03-08 21:05:17,212.0,2.93,3.05,3.19,put,2021-03-19,0.030136986301369864,0.398406982421875
IWM210319P00213000,2021-03-08 21:09:16,213.0,3.17,3.32,3.4,put,2021-03-19,0.030136986301369864,0.3863525390625
IWM210319P00214000,2021-03-08 20:59:58,214.0,3.47,3.6,3.9,put,2021-03-19,0.030136986301369864,0.394439697265625
IWM210319P00215000,2021-03-08 21:04:24,215.0,3.77,3.9,4.06,put,2021-03-19,0.030136986301369864,0.3790283203125
IWM210319P00216000,2021-03-08 21:01:58,216.0,4.09,4.22,4.34,put,2021-03-19,0.030136986301369864,0.37200927734375
IWM210319P00217000,2021-03-08 20:59:53,217.0,4.44,4.56,4.95,put,2021-03-19,0.030136986301369864,0.387420654296875
IWM210319P00217500,2021-03-08 20:27:44,217.5,4.6,4.76,4.65,put,2021-03-19,0.030136986301369864,0.35400390625
IWM210319P00218000,2021-03-08 21:12:46,218.0,4.8,4.94,4.94,put,2021-03-19,0.030136986301369864,0.3607177734375
IWM210319P00219000,2021-03-08 21:14:44,219.0,5.19,5.35,5.23,put,2021-03-19,0.030136986301369864,0.348968505859375
IWM210319P00220000,2021-03-08 21:11:07,220.0,5.6,5.75,5.77,put,2021-03-19,0.030136986301369864,0.343017578125
IWM210319P00221000,2021-03-08 20:17:28,221.0,6.05,6.24,6.27,put,2021-03-19,0.030136986301369864,0.33447265625
IWM210319P00222000,2021-03-08 20:58:30,222.0,6.5,6.69,6.8,put,2021-03-19,0.030136986301369864,0.32806396484375
IWM210319P00222500,2021-03-08 19:33:33,222.5,6.75,6.91,7.37,put,2021-03-19,0.030136986301369864,0.34515380859375
IWM210319P00223000,2021-03-08 20:51:03,223.0,6.94,7.2,7.01,put,2021-03-19,0.030136986301369864,0.30029296875
IWM210319P00224000,2021-03-08 21:13:13,224.0,7.48,7.72,7.59,put,2021-03-19,0.030136986301369864,0.2972412109375
IWM210319P00225000,2021-03-08 20:20:35,225.0,8.06,8.27,9.14,put,2021-03-19,0.030136986301369864,0.35858154296875
IWM210319P00226000,2021-03-08 20:54:16,226.0,8.66,8.89,8.76,put,2021-03-19,0.030136986301369864,0.28656005859375
IWM210319P00227000,2021-03-08 20:44:12,227.0,9.26,9.51,9.25,put,2021-03-19,0.030136986301369864,0.2532958984375
IWM210319P00227500,2021-03-08 15:56:28,227.5,9.62,9.86,8.29,put,2021-03-19,0.030136986301369864,ITM
IWM210319P00228000,2021-03-08 20:57:47,228.0,9.94,10.21,10.47,put,2021-03-19,0.030136986301369864,0.291595458984375
IWM210319P00229000,2021-03-08 18:26:54,229.0,10.67,10.92,9.2,put,2021-03-19,0.030136986301369864,ITM
IWM210319P00230000,2021-03-08 20:56:18,230.0,11.38,11.66,11.9,put,2021-03-19,0.030136986301369864,0.269012451171875
IWM210319P00231000,2021-03-08 20:30:51,231.0,12.15,12.55,12.63,put,2021-03-19,0.030136986301369864,0.25787353515625
IWM210319P00232000,2021-03-08 18:26:54,232.0,12.97,13.36,13.89,put,2021-03-19,0.030136986301369864,0.301055908203125
IWM210319P00232500,2021-03-03 14:53:18,232.5,13.41,13.71,11.57,put,2021-03-19,0.030136986301369864,ITM
IWM210319P00233000,2021-03-08 20:30:38,233.0,13.81,14.13,14.45,put,2021-03-19,0.030136986301369864,0.24932861328125
IWM210319P00234000,2021-03-05 15:31:23,234.0,14.66,15.08,23.2,put,2021-03-19,0.030136986301369864,0.90576171875
IWM210319P00235000,2021-03-08 15:00:11,235.0,15.54,15.95,16.36,put,2021-03-19,0.030136986301369864,0.2520751953125
IWM210319P00236000,2021-03-05 16:25:08,236.0,16.48,16.85,28.27,put,2021-03-19,0.030136986301369864,1.1519622802734375
IWM210319P00237000,2021-03-03 16:15:22,237.0,17.4,17.74,16.5,put,2021-03-19,0.030136986301369864,ITM
IWM210319P00238000,2021-02-25 17:46:28,238.0,18.32,18.77,18.12,put,2021-03-19,0.030136986301369864,ITM
IWM210319P00239000,2021-02-26 17:48:39,239.0,19.29,19.73,17.59,put,2021-03-19,0.030136986301369864,ITM
IWM210319P00240000,2021-03-05 17:33:39,240.0,20.26,20.61,21.12,put,2021-03-19,0.030136986301369864,ITM
IWM210326C00197500,2021-03-01 20:02:49,197.5,23.3,23.71,29.99,call,2021-03-26,0.049315068493150684,0.921630859375
IWM210326C00200000,2021-03-08 20:51:29,200.0,21.1,21.49,21.38,call,2021-03-26,0.049315068493150684,0.463714599609375
IWM210326C00201000,2021-03-05 16:26:24,201.0,20.3,20.6,19.3,call,2021-03-26,0.049315068493150684,0.3570556640625
IWM210326C00202000,2021-03-05 14:59:20,202.0,19.38,19.75,14.37,call,2021-03-26,0.049315068493150684,ITM
IWM210326C00202500,2021-03-08 14:40:47,202.5,18.96,19.33,20.24,call,2021-03-26,0.049315068493150684,0.53924560546875
IWM210326C00205000,2021-03-05 17:03:38,205.0,16.89,17.24,18.07,call,2021-03-26,0.049315068493150684,0.506134033203125
IWM210326C00206000,2021-03-05 17:35:16,206.0,16.05,16.41,11.33,call,2021-03-26,0.049315068493150684,ITM
IWM210326C00207000,2021-03-08 17:30:50,207.0,15.27,15.61,17.15,call,2021-03-26,0.049315068493150684,0.52215576171875
IWM210326C00207500,2021-03-05 15:33:02,207.5,14.88,15.22,15.05,call,2021-03-26,0.049315068493150684,0.423431396484375
IWM210326C00208000,2021-03-05 20:43:45,208.0,14.49,14.82,13.51,call,2021-03-26,0.049315068493150684,0.354156494140625
IWM210326C00209000,2021-03-05 20:24:00,209.0,13.71,14.03,11.69,call,2021-03-26,0.049315068493150684,0.2716064453125
IWM210326C00210000,2021-03-08 14:54:42,210.0,12.95,13.25,14.82,call,2021-03-26,0.049315068493150684,0.4941558837890625
